IDN4,obec,populace,centroid-lat,centroid-lon
556360,Libichava,142,48.6708746,18.1755343
556408,Chudá Lehota,226,48.6433115,18.2004719
556416,Ješkova Ves,496,48.5305863,18.3507517
556424,Haluzice,75,48.8344672,17.864264
556441,Zemianske Podhradie,764,48.8523602,17.8192078
556459,Nová Ves nad Váhom,548,48.7287563,17.9006612
556475,Zamarovce,1163,48.9116771,18.0528757
556483,Križovany nad Dudváhom,1745,48.3254754,17.6592053
556491,Opoj,1269,48.304111,17.637291
556513,Vlčkovce,1338,48.3002392,17.6627582
556521,Dolné Zelenice,592,48.3796558,17.7468753
556530,Horné Zelenice,692,48.3911526,17.7503032
556548,Šterusy,491,48.6107286,17.670882
556556,Pavlice,544,48.2583528,17.5711023
556564,Slovenská Nová Ves,548,48.2900724,17.532407
556572,Veľké Orvište,1060,48.6179731,17.7896678
556581,Hubina,519,48.6076717,17.9257281
556599,Dlhá,441,48.4122464,17.42488
556602,Horné Trhovište,590,48.4668259,17.8755844
556611,Tekolďany,132,48.4895768,17.9121728
556645,Tepličky,299,48.4674212,17.8532551
556653,Radošovce (TT),415,48.5014366,17.6476873
556661,Dolné Lovčice,800,48.3681768,17.6716208
556670,Šelpice,917,48.4249317,17.5255935
556688,Lošonec,588,48.4805323,17.3598794
556696,Nitrianske Hrnčiarovce,2196,48.3324131,18.1322554
556742,Pochabany,258,48.6953289,18.1526047
556777,Jesenské (LV),49,48.1635171,18.4120931
556785,Malé Chyndice,386,48.3045551,18.2820427
556793,Borčany,263,48.6613976,18.2205411
556807,Ižipovce,89,49.1457027,19.4848343
556823,Medzany,978,49.0434695,21.1475577
557251,Bystrá (BR),164,48.8890394,19.6167341
557269,Turecká,159,48.8581823,19.0793816
557277,Kynceľová,391,48.7513899,19.1820418
557285,Nemce,1142,48.7764907,19.1678175
557293,Vlkanová,1293,48.6729788,19.1648506
557307,Vidiná,1694,48.3636566,19.6571147
557315,Biskupice - Fülekpüspöki,1137,48.2437899,19.8276584
557323,Ďubákovo,79,48.5572718,19.7476048
557331,Gregorova Vieska,144,48.3868844,19.5771542
557340,Trenč,558,48.2370723,19.5651215
557358,Vrútky,7511,49.1284854,18.8851788
557391,Borčice,712,48.9878152,18.1278865
557404,Kameničany,563,49.0089458,18.1519997
557412,Sedmerovec,426,49.0158789,18.1780473
557421,Slavnica,825,49.0171816,18.1571375
557439,Dolné Kočkovce,1205,49.0982648,18.3422019
557447,Nimnica,716,49.1443456,18.3591121
557471,Streženice,1046,49.1068556,18.2926893
557480,Slopná,484,49.0424124,18.4041838
557498,Vydrná,297,49.2148935,18.2595964
557501,Kvašov,653,49.0757551,18.226141
557510,Hatné,636,49.1972296,18.3817514
557552,Klieština,346,49.1838604,18.3464547
557561,Čelkova Lehota,148,49.0108959,18.5232603
557579,Malé Lednice,480,49.0621012,18.5779596
557595,Sádočné,155,49.0090146,18.5442876
557609,Ďurďové,142,49.0328627,18.5011241
557617,Krivoklát,238,49.0479318,18.134447
557625,Vršatské Podhradie,222,49.0671314,18.1328095
557633,Bodiná,493,49.1113871,18.5652594
557692,Horná Breznica,505,49.119402,18.247803
557706,Lipník,563,48.7969601,18.7241558
557714,Jalovec (PD),566,48.7858317,18.755426
557757,Abovce - Abafalva,627,48.3139361,20.34316
557765,Riečka (RS) - Sajórecske,218,48.3446451,20.3353133
557790,Nižný Skálnik,193,48.4598464,19.9800117
557811,Rimavské Zalužany,350,48.4979846,19.9381352
557820,Sása (RA),186,48.5670076,20.1165642
557854,Rakytník - Rakottyás,329,48.3998438,20.1817784
557889,Gemerské Michalovce - Gömörmihályfalva,88,48.4309592,20.2026675
557901,Vyšné Valice - Felsővály,259,48.4649091,20.1790697
557919,Dulovo - Dúlháza,254,48.3736689,20.1912873
557927,Zacharovce - Zeherje,390,48.4078355,20.0563217
557935,Lietavská Lúčka,1878,49.1696351,18.721655
557960,Porúbka (ZA),521,49.1522542,18.7264786
557986,Ďurčiná,1096,49.0551466,18.6674839
557994,Kľače,419,49.1035056,18.651639
558087,Lukavica (ZV),261,48.6457204,19.2112168
558133,Lieskovec (ZV),1409,48.5838595,19.1936259
558168,Nezbudská Lúčka,386,49.170332,18.9079549
558192,Malý Krtíš,490,48.1888021,19.3628392
558206,Malé Straciny,151,48.2071108,19.4164959
558214,Veľké Straciny,168,48.1947456,19.3981502
558222,Počarová,149,49.0663692,18.5130461
558273,Bulhary - Bolgárom,320,48.2953935,19.8559439
558281,Liptovská Porúbka,1248,48.9956663,19.7360731
558320,Ivanka pri Nitre,2868,48.2367018,18.1140216
558338,Ducové,457,48.6306361,17.8668182
558354,Bašovce,340,48.6312424,17.8076166
558397,Šípkové,300,48.6622235,17.7161851
559547,Jasenov (HE),1179,48.9006031,21.8977494
559598,Hažín nad Cirochou,677,48.9268701,21.9634373
559610,Rokytovce - Рокытівцї,161,49.2699878,21.8727949
559636,Sopkovce,100,49.0155574,21.8737428
559644,Gruzovce,132,48.9800862,21.8715321
559652,Maškovce,52,49.0200549,21.9950608
559687,Kechnec,1137,48.5476364,21.2659109
559784,Turňa nad Bodvou - Torna,3700,48.6172577,20.8881675
559831,Bočiar,249,48.5920277,21.2359109
559865,Sokoľany,1361,48.6070909,21.2381839
559873,Dvorníky-Včeláre - Méhészudvarnok,512,48.5959256,20.8191589
559881,Zádiel - Szádelő,155,48.6150228,20.8302711
559890,Štôla,514,49.0956393,20.1353694
559938,Malá Franková,185,49.3019871,20.297817
559971,Lipníky,532,49.0481611,21.4128672
559989,Suchá Dolina,204,48.9178956,21.1429926
560022,Brzotín - Berzéte,1336,48.6259818,20.4961334
560031,Čučma - Csucsom,576,48.7158356,20.5548916
560049,Jovice - Jólész,751,48.6220748,20.5376264
560065,Kružná - Berzétekőrös,469,48.637459,20.4636563
560073,Vyšný Hrabovec,197,49.090099,21.6934744
560103,Vysoké Tatry,3901,49.1738732,20.1437716
560154,Smižany,8838,48.9241163,20.4694703
580236,Hronsek,654,48.6541686,19.1731457
580244,Malachov,1117,48.7121299,19.0748559
580252,Milhosť - Migléc,392,48.5338379,21.2774531
580287,Liptovský Peter,1303,49.0564069,19.7353629
580309,Mikušovce (LC),275,48.2975707,19.6846829
580317,Utekáč,878,48.6197279,19.7710609
580368,Tatranská Javorina,177,49.238175,20.1474125
580384,Mokrá Lúka,540,48.6828393,20.1491528
580449,Brodzany,878,48.6011276,18.3541347
580457,Tovarníky,1488,48.5734104,18.1452417
580473,Biely Kostol,2376,48.3662021,17.5282957
580520,Korytárky,948,48.5478807,19.4757295
580546,Orovnica,543,48.3906737,18.5891082
580554,Čenkovce - Csenke,1092,48.0928259,17.4547504
580597,Kyselica - Keszölcés,206,47.9832989,17.3777032
580601,Dukovce,280,49.1193887,21.4012713
580791,Radoľa,1521,49.2840899,18.8003068
580813,Bziny,578,49.2205664,19.3355037
580856,Horný Lieskov,434,49.0658459,18.4272373
580864,Podskalie,125,49.048762,18.4678044
580899,Lužianky,3060,48.3371908,18.0253554
580911,Holiare - Gellér,474,47.8294038,17.8101481
580937,Bohunice (LV),149,48.3464999,18.7601742
580953,Malé Uherce,793,48.6160548,18.4024146
581020,Hrnčiarovce nad Parnou,2237,48.3370893,17.5543761
581097,Ľudovítová,239,48.3981356,18.0749354
581135,Malé Kozmálovce,381,48.2756756,18.5053721
581160,Veľké Kozmálovce,718,48.2669241,18.541292
581241,Malý Slavkov,1126,49.147354,20.3696305
581305,Nemčice,975,48.5500388,18.1277809
581348,Petrova Lehota,199,48.8736188,18.1741775
581399,Banka,2158,48.5772879,17.8598174
581488,Zvončín,917,48.3974739,17.5093273
581585,Veľká Lúka,828,48.6306345,19.1735143
581607,Brehy,1030,48.3980073,18.668918
581623,Babindol,762,48.2878461,18.2337216
581640,Korytné,89,49.0128643,20.8545972
581658,Práznovce,974,48.528487,18.2464956
581674,Hencovce,1311,48.8707722,21.7293727
581691,Štefanovičová,321,48.1897091,18.1018146
581704,Kuzmice (TO),753,48.5789057,18.1035165
581712,Šuja,327,49.0666048,18.6315668
581747,Horná Ves (ZH),675,48.6750061,18.9055729
581895,Hrkovce - Gyerk,291,48.0915542,18.9055413
581984,Hlboké nad Váhom,975,49.2090829,18.5936957
582000,Bratislava,475503,48.15261762,17.10906386
582051,Zlatno (PT),455,48.5186929,19.818111
582093,Vyšný Medzev,522,48.7407083,20.894536
582140,Lackovce,834,48.9421025,21.9601641
582301,Bohunice (IL),773,49.0249808,18.1878707
582361,Obid - Ebed,1141,47.7820281,18.6464192
582387,Čab,775,48.3979256,17.9951619
582425,Dolné Lefantovce,702,48.414049,18.1200475
582514,Kostoľany nad Hornádom,1247,48.7904282,21.2313777
582522,Potônske Lúky - Patonyrét,271,48.086926,17.5843589
582549,Nový Svet,92,48.2172211,17.4923331
582638,Malá Mača - Kismácséd,582,48.2289436,17.6447247
582697,Bádice,390,48.3980806,18.1302147
582719,Štitáre,1028,48.3530741,18.1567794
582816,Žitavany,1861,48.3899152,18.4510824
599310,Chorváty - Tornahorváti,103,48.5615457,20.871325
599328,Ladomerská Vieska,792,48.5651034,18.8865824
599336,Lutila,1425,48.6327994,18.8425138
599981,Košice,229040,48.70965327,21.24535523
