"Kód kraja","Názov kraja","Kód územného obvodu","Názov územného obvodu","Kód okresu","Názov okresu","Kód obce","Názov obce","Poradie na hlasovacom lístku","Meno","Priezvisko","Počet platných hlasov","Podiel platných hlasov v %"
2,"Trnavský kraj",201,"Dunajská Streda",201,"Dunajská Streda",501620,"Hubice",1,"Ivan","Korčok",189,56.25
2,"Trnavský kraj",201,"Dunajská Streda",201,"Dunajská Streda",501620,"Hubice",2,"Peter","Pellegrini",147,43.75
2,"Trnavský kraj",201,"Dunajská Streda",201,"Dunajská Streda",501638,"Hviezdoslavov",1,"Ivan","Korčok",1296,68.21
2,"Trnavský kraj",201,"Dunajská Streda",201,"Dunajská Streda",501638,"Hviezdoslavov",2,"Peter","Pellegrini",604,31.78
2,"Trnavský kraj",201,"Dunajská Streda",201,"Dunajská Streda",501654,"Jahodná",1,"Ivan","Korčok",235,50.64
2,"Trnavský kraj",201,"Dunajská Streda",201,"Dunajská Streda",501654,"Jahodná",2,"Peter","Pellegrini",229,49.35
2,"Trnavský kraj",201,"Dunajská Streda",201,"Dunajská Streda",501662,"Janíky",1,"Ivan","Korčok",239,53.95
2,"Trnavský kraj",201,"Dunajská Streda",201,"Dunajská Streda",501662,"Janíky",2,"Peter","Pellegrini",204,46.04
2,"Trnavský kraj",201,"Dunajská Streda",201,"Dunajská Streda",501671,"Jurová",1,"Ivan","Korčok",63,36.62
2,"Trnavský kraj",201,"Dunajská Streda",201,"Dunajská Streda",501671,"Jurová",2,"Peter","Pellegrini",109,63.37
2,"Trnavský kraj",201,"Dunajská Streda",201,"Dunajská Streda",501689,"Kľúčovec",1,"Ivan","Korčok",29,23.01
2,"Trnavský kraj",201,"Dunajská Streda",201,"Dunajská Streda",501689,"Kľúčovec",2,"Peter","Pellegrini",97,76.98
2,"Trnavský kraj",201,"Dunajská Streda",201,"Dunajská Streda",501697,"Kostolné Kračany",1,"Ivan","Korčok",162,31.82
2,"Trnavský kraj",201,"Dunajská Streda",201,"Dunajská Streda",501697,"Kostolné Kračany",2,"Peter","Pellegrini",347,68.17
2,"Trnavský kraj",201,"Dunajská Streda",201,"Dunajská Streda",501701,"Kráľovičove Kračany",1,"Ivan","Korčok",147,41.06
2,"Trnavský kraj",201,"Dunajská Streda",201,"Dunajská Streda",501701,"Kráľovičove Kračany",2,"Peter","Pellegrini",211,58.93
2,"Trnavský kraj",201,"Dunajská Streda",201,"Dunajská Streda",501719,"Kútniky",1,"Ivan","Korčok",222,43.35
2,"Trnavský kraj",201,"Dunajská Streda",201,"Dunajská Streda",501719,"Kútniky",2,"Peter","Pellegrini",290,56.64
2,"Trnavský kraj",201,"Dunajská Streda",201,"Dunajská Streda",501727,"Kvetoslavov",1,"Ivan","Korčok",791,69.44
2,"Trnavský kraj",201,"Dunajská Streda",201,"Dunajská Streda",501727,"Kvetoslavov",2,"Peter","Pellegrini",348,30.55
2,"Trnavský kraj",201,"Dunajská Streda",201,"Dunajská Streda",580597,"Kyselica",1,"Ivan","Korčok",85,68.00
2,"Trnavský kraj",201,"Dunajská Streda",201,"Dunajská Streda",580597,"Kyselica",2,"Peter","Pellegrini",40,32.00
2,"Trnavský kraj",201,"Dunajská Streda",201,"Dunajská Streda",501735,"Lehnice",1,"Ivan","Korčok",668,47.10
2,"Trnavský kraj",201,"Dunajská Streda",201,"Dunajská Streda",501735,"Lehnice",2,"Peter","Pellegrini",750,52.89
2,"Trnavský kraj",201,"Dunajská Streda",201,"Dunajská Streda",501743,"Lúč na Ostrove",1,"Ivan","Korčok",91,38.23
2,"Trnavský kraj",201,"Dunajská Streda",201,"Dunajská Streda",501743,"Lúč na Ostrove",2,"Peter","Pellegrini",147,61.76
2,"Trnavský kraj",201,"Dunajská Streda",201,"Dunajská Streda",555606,"Macov",1,"Ivan","Korčok",129,46.40
2,"Trnavský kraj",201,"Dunajská Streda",201,"Dunajská Streda",555606,"Macov",2,"Peter","Pellegrini",149,53.59
2,"Trnavský kraj",201,"Dunajská Streda",201,"Dunajská Streda",555649,"Mad",1,"Ivan","Korčok",51,25.24
2,"Trnavský kraj",201,"Dunajská Streda",201,"Dunajská Streda",555649,"Mad",2,"Peter","Pellegrini",151,74.75
2,"Trnavský kraj",201,"Dunajská Streda",201,"Dunajská Streda",555665,"Malé Dvorníky",1,"Ivan","Korčok",198,44.09
2,"Trnavský kraj",201,"Dunajská Streda",201,"Dunajská Streda",555665,"Malé Dvorníky",2,"Peter","Pellegrini",251,55.90
2,"Trnavský kraj",201,"Dunajská Streda",201,"Dunajská Streda",501760,"Medveďov",1,"Ivan","Korčok",46,24.86
2,"Trnavský kraj",201,"Dunajská Streda",201,"Dunajská Streda",501760,"Medveďov",2,"Peter","Pellegrini",139,75.13
2,"Trnavský kraj",201,"Dunajská Streda",201,"Dunajská Streda",501778,"Mierovo",1,"Ivan","Korčok",108,54.82
2,"Trnavský kraj",201,"Dunajská Streda",201,"Dunajská Streda",501778,"Mierovo",2,"Peter","Pellegrini",89,45.17
2,"Trnavský kraj",201,"Dunajská Streda",201,"Dunajská Streda",501786,"Michal na Ostrove",1,"Ivan","Korčok",187,41.28
2,"Trnavský kraj",201,"Dunajská Streda",201,"Dunajská Streda",501786,"Michal na Ostrove",2,"Peter","Pellegrini",266,58.71
2,"Trnavský kraj",201,"Dunajská Streda",201,"Dunajská Streda",501930,"Ňárad",1,"Ivan","Korčok",73,32.30
2,"Trnavský kraj",201,"Dunajská Streda",201,"Dunajská Streda",501930,"Ňárad",2,"Peter","Pellegrini",153,67.69
2,"Trnavský kraj",201,"Dunajská Streda",201,"Dunajská Streda",501808,"Nový Život",1,"Ivan","Korčok",420,48.55
2,"Trnavský kraj",201,"Dunajská Streda",201,"Dunajská Streda",501808,"Nový Život",2,"Peter","Pellegrini",445,51.44
2,"Trnavský kraj",201,"Dunajská Streda",201,"Dunajská Streda",501816,"Ohrady",1,"Ivan","Korčok",158,35.42
2,"Trnavský kraj",201,"Dunajská Streda",201,"Dunajská Streda",501816,"Ohrady",2,"Peter","Pellegrini",288,64.57
2,"Trnavský kraj",201,"Dunajská Streda",201,"Dunajská Streda",501824,"Okoč",1,"Ivan","Korčok",385,42.35
2,"Trnavský kraj",201,"Dunajská Streda",201,"Dunajská Streda",501824,"Okoč",2,"Peter","Pellegrini",524,57.64
2,"Trnavský kraj",201,"Dunajská Streda",201,"Dunajská Streda",501832,"Oľdza",1,"Ivan","Korčok",179,55.76
2,"Trnavský kraj",201,"Dunajská Streda",201,"Dunajská Streda",501832,"Oľdza",2,"Peter","Pellegrini",142,44.23
2,"Trnavský kraj",201,"Dunajská Streda",201,"Dunajská Streda",501859,"Orechová Potôň",1,"Ivan","Korčok",277,48.09
2,"Trnavský kraj",201,"Dunajská Streda",201,"Dunajská Streda",501859,"Orechová Potôň",2,"Peter","Pellegrini",299,51.90
2,"Trnavský kraj",201,"Dunajská Streda",201,"Dunajská Streda",501867,"Padáň",1,"Ivan","Korčok",78,28.36
2,"Trnavský kraj",201,"Dunajská Streda",201,"Dunajská Streda",501867,"Padáň",2,"Peter","Pellegrini",197,71.63
2,"Trnavský kraj",201,"Dunajská Streda",201,"Dunajská Streda",501883,"Pataš",1,"Ivan","Korčok",35,19.55
2,"Trnavský kraj",201,"Dunajská Streda",201,"Dunajská Streda",501883,"Pataš",2,"Peter","Pellegrini",144,80.44
2,"Trnavský kraj",201,"Dunajská Streda",201,"Dunajská Streda",582522,"Potônske Lúky",1,"Ivan","Korčok",26,18.30
2,"Trnavský kraj",201,"Dunajská Streda",201,"Dunajská Streda",582522,"Potônske Lúky",2,"Peter","Pellegrini",116,81.69
2,"Trnavský kraj",201,"Dunajská Streda",201,"Dunajská Streda",555720,"Povoda",1,"Ivan","Korčok",125,41.80
2,"Trnavský kraj",201,"Dunajská Streda",201,"Dunajská Streda",555720,"Povoda",2,"Peter","Pellegrini",174,58.19
2,"Trnavský kraj",201,"Dunajská Streda",201,"Dunajská Streda",501891,"Rohovce",1,"Ivan","Korčok",180,49.45
2,"Trnavský kraj",201,"Dunajská Streda",201,"Dunajská Streda",501891,"Rohovce",2,"Peter","Pellegrini",184,50.54
2,"Trnavský kraj",201,"Dunajská Streda",201,"Dunajská Streda",501875,"Sap",1,"Ivan","Korčok",40,25.00
2,"Trnavský kraj",201,"Dunajská Streda",201,"Dunajská Streda",501875,"Sap",2,"Peter","Pellegrini",120,75.00
2,"Trnavský kraj",201,"Dunajská Streda",201,"Dunajská Streda",501905,"Šamorín",1,"Ivan","Korčok",3443,57.84
2,"Trnavský kraj",201,"Dunajská Streda",201,"Dunajská Streda",501905,"Šamorín",2,"Peter","Pellegrini",2509,42.15
2,"Trnavský kraj",201,"Dunajská Streda",201,"Dunajská Streda",501913,"Štvrtok na Ostrove",1,"Ivan","Korčok",332,50.53
2,"Trnavský kraj",201,"Dunajská Streda",201,"Dunajská Streda",501913,"Štvrtok na Ostrove",2,"Peter","Pellegrini",325,49.46
2,"Trnavský kraj",201,"Dunajská Streda",201,"Dunajská Streda",501921,"Topoľníky",1,"Ivan","Korčok",250,29.06
2,"Trnavský kraj",201,"Dunajská Streda",201,"Dunajská Streda",501921,"Topoľníky",2,"Peter","Pellegrini",610,70.93
2,"Trnavský kraj",201,"Dunajská Streda",201,"Dunajská Streda",555576,"Trhová Hradská",1,"Ivan","Korčok",190,35.25
2,"Trnavský kraj",201,"Dunajská Streda",201,"Dunajská Streda",555576,"Trhová Hradská",2,"Peter","Pellegrini",349,64.74
2,"Trnavský kraj",201,"Dunajská Streda",201,"Dunajská Streda",501956,"Trnávka",1,"Ivan","Korčok",93,39.91
2,"Trnavský kraj",201,"Dunajská Streda",201,"Dunajská Streda",501956,"Trnávka",2,"Peter","Pellegrini",140,60.08
2,"Trnavský kraj",201,"Dunajská Streda",201,"Dunajská Streda",501964,"Trstená na Ostrove",1,"Ivan","Korčok",103,42.91
2,"Trnavský kraj",201,"Dunajská Streda",201,"Dunajská Streda",501964,"Trstená na Ostrove",2,"Peter","Pellegrini",137,57.08
2,"Trnavský kraj",201,"Dunajská Streda",201,"Dunajská Streda",501972,"Veľká Paka",1,"Ivan","Korčok",304,55.67
2,"Trnavský kraj",201,"Dunajská Streda",201,"Dunajská Streda",501972,"Veľká Paka",2,"Peter","Pellegrini",242,44.32
2,"Trnavský kraj",201,"Dunajská Streda",201,"Dunajská Streda",501981,"Veľké Blahovo",1,"Ivan","Korčok",172,36.67
2,"Trnavský kraj",201,"Dunajská Streda",201,"Dunajská Streda",501981,"Veľké Blahovo",2,"Peter","Pellegrini",297,63.32
2,"Trnavský kraj",201,"Dunajská Streda",201,"Dunajská Streda",555673,"Veľké Dvorníky",1,"Ivan","Korčok",147,41.64
2,"Trnavský kraj",201,"Dunajská Streda",201,"Dunajská Streda",555673,"Veľké Dvorníky",2,"Peter","Pellegrini",206,58.35
2,"Trnavský kraj",201,"Dunajská Streda",201,"Dunajská Streda",501522,"Veľký Meder",1,"Ivan","Korčok",762,35.03
2,"Trnavský kraj",201,"Dunajská Streda",201,"Dunajská Streda",501522,"Veľký Meder",2,"Peter","Pellegrini",1413,64.96
2,"Trnavský kraj",201,"Dunajská Streda",201,"Dunajská Streda",555746,"Vieska",1,"Ivan","Korčok",59,33.90
2,"Trnavský kraj",201,"Dunajská Streda",201,"Dunajská Streda",555746,"Vieska",2,"Peter","Pellegrini",115,66.09
2,"Trnavský kraj",201,"Dunajská Streda",201,"Dunajská Streda",501999,"Vojka nad Dunajom",1,"Ivan","Korčok",172,54.77
2,"Trnavský kraj",201,"Dunajská Streda",201,"Dunajská Streda",501999,"Vojka nad Dunajom",2,"Peter","Pellegrini",142,45.22
2,"Trnavský kraj",201,"Dunajská Streda",201,"Dunajská Streda",502006,"Vrakúň",1,"Ivan","Korčok",287,34.24
2,"Trnavský kraj",201,"Dunajská Streda",201,"Dunajská Streda",502006,"Vrakúň",2,"Peter","Pellegrini",551,65.75
2,"Trnavský kraj",201,"Dunajská Streda",201,"Dunajská Streda",502014,"Vydrany",1,"Ivan","Korčok",226,41.16
2,"Trnavský kraj",201,"Dunajská Streda",201,"Dunajská Streda",502014,"Vydrany",2,"Peter","Pellegrini",323,58.83
2,"Trnavský kraj",201,"Dunajská Streda",201,"Dunajská Streda",502022,"Zlaté Klasy",1,"Ivan","Korčok",306,38.15
2,"Trnavský kraj",201,"Dunajská Streda",201,"Dunajská Streda",502022,"Zlaté Klasy",2,"Peter","Pellegrini",496,61.84
2,"Trnavský kraj",202,"Galanta",202,"Galanta",503673,"Abrahám",1,"Ivan","Korčok",249,39.64
2,"Trnavský kraj",202,"Galanta",202,"Galanta",503673,"Abrahám",2,"Peter","Pellegrini",379,60.35
2,"Trnavský kraj",202,"Galanta",202,"Galanta",503690,"Čierna Voda",1,"Ivan","Korčok",142,28.40
2,"Trnavský kraj",202,"Galanta",202,"Galanta",503690,"Čierna Voda",2,"Peter","Pellegrini",358,71.60
2,"Trnavský kraj",202,"Galanta",202,"Galanta",503703,"Čierny Brod",1,"Ivan","Korčok",199,38.04
2,"Trnavský kraj",202,"Galanta",202,"Galanta",503703,"Čierny Brod",2,"Peter","Pellegrini",324,61.95
2,"Trnavský kraj",202,"Galanta",202,"Galanta",555789,"Dolná Streda",1,"Ivan","Korčok",445,48.74
2,"Trnavský kraj",202,"Galanta",202,"Galanta",555789,"Dolná Streda",2,"Peter","Pellegrini",468,51.25
2,"Trnavský kraj",202,"Galanta",202,"Galanta",503746,"Dolné Saliby",1,"Ivan","Korčok",306,45.19
2,"Trnavský kraj",202,"Galanta",202,"Galanta",503746,"Dolné Saliby",2,"Peter","Pellegrini",371,54.80
2,"Trnavský kraj",202,"Galanta",202,"Galanta",503754,"Dolný Chotár",1,"Ivan","Korčok",38,36.53
2,"Trnavský kraj",202,"Galanta",202,"Galanta",503754,"Dolný Chotár",2,"Peter","Pellegrini",66,63.46
2,"Trnavský kraj",202,"Galanta",202,"Galanta",503665,"Galanta",1,"Ivan","Korčok",3938,52.86
2,"Trnavský kraj",202,"Galanta",202,"Galanta",503665,"Galanta",2,"Peter","Pellegrini",3511,47.13
2,"Trnavský kraj",202,"Galanta",202,"Galanta",503762,"Gáň",1,"Ivan","Korčok",234,47.65
2,"Trnavský kraj",202,"Galanta",202,"Galanta",503762,"Gáň",2,"Peter","Pellegrini",257,52.34
2,"Trnavský kraj",202,"Galanta",202,"Galanta",503771,"Horné Saliby",1,"Ivan","Korčok",533,41.34
2,"Trnavský kraj",202,"Galanta",202,"Galanta",503771,"Horné Saliby",2,"Peter","Pellegrini",756,58.65
2,"Trnavský kraj",202,"Galanta",202,"Galanta",503789,"Hoste",1,"Ivan","Korčok",110,40.14
2,"Trnavský kraj",202,"Galanta",202,"Galanta",503789,"Hoste",2,"Peter","Pellegrini",164,59.85
2,"Trnavský kraj",202,"Galanta",202,"Galanta",503827,"Jánovce",1,"Ivan","Korčok",161,57.29
2,"Trnavský kraj",202,"Galanta",202,"Galanta",503827,"Jánovce",2,"Peter","Pellegrini",120,42.70
2,"Trnavský kraj",202,"Galanta",202,"Galanta",503835,"Jelka",1,"Ivan","Korčok",718,49.31
2,"Trnavský kraj",202,"Galanta",202,"Galanta",503835,"Jelka",2,"Peter","Pellegrini",738,50.68
2,"Trnavský kraj",202,"Galanta",202,"Galanta",503843,"Kajal",1,"Ivan","Korčok",305,47.73
2,"Trnavský kraj",202,"Galanta",202,"Galanta",503843,"Kajal",2,"Peter","Pellegrini",334,52.26
2,"Trnavský kraj",202,"Galanta",202,"Galanta",503860,"Košúty",1,"Ivan","Korčok",413,46.82
2,"Trnavský kraj",202,"Galanta",202,"Galanta",503860,"Košúty",2,"Peter","Pellegrini",469,53.17
2,"Trnavský kraj",202,"Galanta",202,"Galanta",503878,"Kráľov Brod",1,"Ivan","Korčok",102,33.88
2,"Trnavský kraj",202,"Galanta",202,"Galanta",503878,"Kráľov Brod",2,"Peter","Pellegrini",199,66.11
2,"Trnavský kraj",202,"Galanta",202,"Galanta",582638,"Malá Mača",1,"Ivan","Korčok",109,37.71
2,"Trnavský kraj",202,"Galanta",202,"Galanta",582638,"Malá Mača",2,"Peter","Pellegrini",180,62.28
2,"Trnavský kraj",202,"Galanta",202,"Galanta",555754,"Matúškovo",1,"Ivan","Korčok",546,50.60
2,"Trnavský kraj",202,"Galanta",202,"Galanta",555754,"Matúškovo",2,"Peter","Pellegrini",533,49.39
2,"Trnavský kraj",202,"Galanta",202,"Galanta",503924,"Mostová",1,"Ivan","Korčok",249,44.22
2,"Trnavský kraj",202,"Galanta",202,"Galanta",503924,"Mostová",2,"Peter","Pellegrini",314,55.77
2,"Trnavský kraj",202,"Galanta",202,"Galanta",503959,"Pata",1,"Ivan","Korčok",628,36.19
2,"Trnavský kraj",202,"Galanta",202,"Galanta",503959,"Pata",2,"Peter","Pellegrini",1107,63.80
2,"Trnavský kraj",202,"Galanta",202,"Galanta",503967,"Pusté Sady",1,"Ivan","Korčok",124,36.47
2,"Trnavský kraj",202,"Galanta",202,"Galanta",503967,"Pusté Sady",2,"Peter","Pellegrini",216,63.52
2,"Trnavský kraj",202,"Galanta",202,"Galanta",503975,"Pusté Úľany",1,"Ivan","Korčok",466,46.32
2,"Trnavský kraj",202,"Galanta",202,"Galanta",503975,"Pusté Úľany",2,"Peter","Pellegrini",540,53.67
2,"Trnavský kraj",202,"Galanta",202,"Galanta",504009,"Sereď",1,"Ivan","Korčok",3504,44.12
2,"Trnavský kraj",202,"Galanta",202,"Galanta",504009,"Sereď",2,"Peter","Pellegrini",4437,55.87
2,"Trnavský kraj",202,"Galanta",202,"Galanta",504017,"Sládkovičovo",1,"Ivan","Korčok",1299,56.18
2,"Trnavský kraj",202,"Galanta",202,"Galanta",504017,"Sládkovičovo",2,"Peter","Pellegrini",1013,43.81
2,"Trnavský kraj",202,"Galanta",202,"Galanta",504033,"Šalgočka",1,"Ivan","Korčok",80,35.24
2,"Trnavský kraj",202,"Galanta",202,"Galanta",504033,"Šalgočka",2,"Peter","Pellegrini",147,64.75
2,"Trnavský kraj",202,"Galanta",202,"Galanta",504041,"Šintava",1,"Ivan","Korčok",454,46.61
2,"Trnavský kraj",202,"Galanta",202,"Galanta",504041,"Šintava",2,"Peter","Pellegrini",520,53.38
2,"Trnavský kraj",202,"Galanta",202,"Galanta",504050,"Šoporňa",1,"Ivan","Korčok",648,32.46
2,"Trnavský kraj",202,"Galanta",202,"Galanta",504050,"Šoporňa",2,"Peter","Pellegrini",1348,67.53
2,"Trnavský kraj",202,"Galanta",202,"Galanta",504076,"Tomášikovo",1,"Ivan","Korčok",175,35.56
2,"Trnavský kraj",202,"Galanta",202,"Galanta",504076,"Tomášikovo",2,"Peter","Pellegrini",317,64.43
2,"Trnavský kraj",202,"Galanta",202,"Galanta",504084,"Topoľnica",1,"Ivan","Korčok",275,54.56
2,"Trnavský kraj",202,"Galanta",202,"Galanta",504084,"Topoľnica",2,"Peter","Pellegrini",229,45.43
2,"Trnavský kraj",202,"Galanta",202,"Galanta",504106,"Trstice",1,"Ivan","Korčok",440,41.47
2,"Trnavský kraj",202,"Galanta",202,"Galanta",504106,"Trstice",2,"Peter","Pellegrini",621,58.52
2,"Trnavský kraj",202,"Galanta",202,"Galanta",504114,"Váhovce",1,"Ivan","Korčok",361,46.34
2,"Trnavský kraj",202,"Galanta",202,"Galanta",504114,"Váhovce",2,"Peter","Pellegrini",418,53.65
2,"Trnavský kraj",202,"Galanta",202,"Galanta",504122,"Veľká Mača",1,"Ivan","Korčok",523,56.72
2,"Trnavský kraj",202,"Galanta",202,"Galanta",504122,"Veľká Mača",2,"Peter","Pellegrini",399,43.27
2,"Trnavský kraj",202,"Galanta",202,"Galanta",504131,"Veľké Úľany",1,"Ivan","Korčok",1252,57.06
2,"Trnavský kraj",202,"Galanta",202,"Galanta",504131,"Veľké Úľany",2,"Peter","Pellegrini",942,42.93
2,"Trnavský kraj",202,"Galanta",202,"Galanta",504149,"Veľký Grob",1,"Ivan","Korčok",362,49.52
2,"Trnavský kraj",202,"Galanta",202,"Galanta",504149,"Veľký Grob",2,"Peter","Pellegrini",369,50.47
2,"Trnavský kraj",202,"Galanta",202,"Galanta",504157,"Vinohrady nad Váhom",1,"Ivan","Korčok",332,38.60
2,"Trnavský kraj",202,"Galanta",202,"Galanta",504157,"Vinohrady nad Váhom",2,"Peter","Pellegrini",528,61.39
2,"Trnavský kraj",202,"Galanta",202,"Galanta",504173,"Vozokany",1,"Ivan","Korčok",116,31.35
2,"Trnavský kraj",202,"Galanta",202,"Galanta",504173,"Vozokany",2,"Peter","Pellegrini",254,68.64
2,"Trnavský kraj",202,"Galanta",202,"Galanta",504181,"Zemianske Sady",1,"Ivan","Korčok",134,30.45
2,"Trnavský kraj",202,"Galanta",202,"Galanta",504181,"Zemianske Sady",2,"Peter","Pellegrini",306,69.54
2,"Trnavský kraj",203,"Piešťany",204,"Piešťany",581399,"Banka",1,"Ivan","Korčok",584,47.28
2,"Trnavský kraj",203,"Piešťany",204,"Piešťany",581399,"Banka",2,"Peter","Pellegrini",651,52.71
2,"Trnavský kraj",203,"Piešťany",204,"Piešťany",558354,"Bašovce",1,"Ivan","Korčok",85,42.07
2,"Trnavský kraj",203,"Piešťany",204,"Piešťany",558354,"Bašovce",2,"Peter","Pellegrini",117,57.92
2,"Trnavský kraj",203,"Piešťany",204,"Piešťany",506834,"Borovce",1,"Ivan","Korčok",272,43.45
2,"Trnavský kraj",203,"Piešťany",204,"Piešťany",506834,"Borovce",2,"Peter","Pellegrini",354,56.54
2,"Trnavský kraj",203,"Piešťany",204,"Piešťany",506982,"Dolný Lopašov",1,"Ivan","Korčok",199,38.94
2,"Trnavský kraj",203,"Piešťany",204,"Piešťany",506982,"Dolný Lopašov",2,"Peter","Pellegrini",312,61.05
2,"Trnavský kraj",203,"Piešťany",204,"Piešťany",506991,"Drahovce",1,"Ivan","Korčok",535,39.77
2,"Trnavský kraj",203,"Piešťany",204,"Piešťany",506991,"Drahovce",2,"Peter","Pellegrini",810,60.22
2,"Trnavský kraj",203,"Piešťany",204,"Piešťany",507008,"Dubovany",1,"Ivan","Korčok",221,38.50
2,"Trnavský kraj",203,"Piešťany",204,"Piešťany",507008,"Dubovany",2,"Peter","Pellegrini",353,61.49
2,"Trnavský kraj",203,"Piešťany",204,"Piešťany",558338,"Ducové",1,"Ivan","Korčok",122,50.20
2,"Trnavský kraj",203,"Piešťany",204,"Piešťany",558338,"Ducové",2,"Peter","Pellegrini",121,49.79
2,"Trnavský kraj",203,"Piešťany",204,"Piešťany",556581,"Hubina",1,"Ivan","Korčok",89,29.47
2,"Trnavský kraj",203,"Piešťany",204,"Piešťany",556581,"Hubina",2,"Peter","Pellegrini",213,70.52
2,"Trnavský kraj",203,"Piešťany",204,"Piešťany",507121,"Chtelnica",1,"Ivan","Korčok",498,32.59
2,"Trnavský kraj",203,"Piešťany",204,"Piešťany",507121,"Chtelnica",2,"Peter","Pellegrini",1030,67.40
2,"Trnavský kraj",203,"Piešťany",204,"Piešťany",507199,"Kočín - Lančár",1,"Ivan","Korčok",77,27.30
2,"Trnavský kraj",203,"Piešťany",204,"Piešťany",507199,"Kočín - Lančár",2,"Peter","Pellegrini",205,72.69
2,"Trnavský kraj",203,"Piešťany",204,"Piešťany",507229,"Krakovany",1,"Ivan","Korčok",461,56.49
2,"Trnavský kraj",203,"Piešťany",204,"Piešťany",507229,"Krakovany",2,"Peter","Pellegrini",355,43.50
2,"Trnavský kraj",203,"Piešťany",204,"Piešťany",507342,"Moravany nad Váhom",1,"Ivan","Korčok",701,50.90
2,"Trnavský kraj",203,"Piešťany",204,"Piešťany",507342,"Moravany nad Váhom",2,"Peter","Pellegrini",676,49.09
2,"Trnavský kraj",203,"Piešťany",204,"Piešťany",507369,"Nižná",1,"Ivan","Korčok",150,49.66
2,"Trnavský kraj",203,"Piešťany",204,"Piešťany",507369,"Nižná",2,"Peter","Pellegrini",152,50.33
2,"Trnavský kraj",203,"Piešťany",204,"Piešťany",507385,"Ostrov",1,"Ivan","Korčok",362,54.84
2,"Trnavský kraj",203,"Piešťany",204,"Piešťany",507385,"Ostrov",2,"Peter","Pellegrini",298,45.15
2,"Trnavský kraj",203,"Piešťany",204,"Piešťany",507431,"Pečeňady",1,"Ivan","Korčok",113,36.10
2,"Trnavský kraj",203,"Piešťany",204,"Piešťany",507431,"Pečeňady",2,"Peter","Pellegrini",200,63.89
2,"Trnavský kraj",203,"Piešťany",204,"Piešťany",507440,"Piešťany",1,"Ivan","Korčok",8494,56.20
2,"Trnavský kraj",203,"Piešťany",204,"Piešťany",507440,"Piešťany",2,"Peter","Pellegrini",6618,43.79
2,"Trnavský kraj",203,"Piešťany",204,"Piešťany",507466,"Prašník",1,"Ivan","Korčok",144,31.92
