"Kód kraja","Názov kraja","Kód územného obvodu","Názov územného obvodu","Kód okresu","Názov okresu","Kód obce","Názov obce","Okrsok","Poradie na hlasovacom lístku","Meno","Priezvisko","Počet platných hlasov","Podiel platných hlasov v %"
3,"Trenčiansky kraj",303,"Považská Bystrica",306,"Považská Bystrica",512842,"Považská Bystrica",9,1,"Ivan","Korčok",286,45.03
3,"Trenčiansky kraj",303,"Považská Bystrica",306,"Považská Bystrica",512842,"Považská Bystrica",9,2,"Peter","Pellegrini",349,54.96
3,"Trenčiansky kraj",303,"Považská Bystrica",306,"Považská Bystrica",512842,"Považská Bystrica",10,1,"Ivan","Korčok",221,43.76
3,"Trenčiansky kraj",303,"Považská Bystrica",306,"Považská Bystrica",512842,"Považská Bystrica",10,2,"Peter","Pellegrini",284,56.23
3,"Trenčiansky kraj",303,"Považská Bystrica",306,"Považská Bystrica",512842,"Považská Bystrica",11,1,"Ivan","Korčok",354,47.01
3,"Trenčiansky kraj",303,"Považská Bystrica",306,"Považská Bystrica",512842,"Považská Bystrica",11,2,"Peter","Pellegrini",399,52.98
3,"Trenčiansky kraj",303,"Považská Bystrica",306,"Považská Bystrica",512842,"Považská Bystrica",12,1,"Ivan","Korčok",254,42.76
3,"Trenčiansky kraj",303,"Považská Bystrica",306,"Považská Bystrica",512842,"Považská Bystrica",12,2,"Peter","Pellegrini",340,57.23
3,"Trenčiansky kraj",303,"Považská Bystrica",306,"Považská Bystrica",512842,"Považská Bystrica",13,1,"Ivan","Korčok",295,37.62
3,"Trenčiansky kraj",303,"Považská Bystrica",306,"Považská Bystrica",512842,"Považská Bystrica",13,2,"Peter","Pellegrini",489,62.37
3,"Trenčiansky kraj",303,"Považská Bystrica",306,"Považská Bystrica",512842,"Považská Bystrica",14,1,"Ivan","Korčok",326,44.59
3,"Trenčiansky kraj",303,"Považská Bystrica",306,"Považská Bystrica",512842,"Považská Bystrica",14,2,"Peter","Pellegrini",405,55.40
3,"Trenčiansky kraj",303,"Považská Bystrica",306,"Považská Bystrica",512842,"Považská Bystrica",15,1,"Ivan","Korčok",292,42.01
3,"Trenčiansky kraj",303,"Považská Bystrica",306,"Považská Bystrica",512842,"Považská Bystrica",15,2,"Peter","Pellegrini",403,57.98
3,"Trenčiansky kraj",303,"Považská Bystrica",306,"Považská Bystrica",512842,"Považská Bystrica",16,1,"Ivan","Korčok",347,43.21
3,"Trenčiansky kraj",303,"Považská Bystrica",306,"Považská Bystrica",512842,"Považská Bystrica",16,2,"Peter","Pellegrini",456,56.78
3,"Trenčiansky kraj",303,"Považská Bystrica",306,"Považská Bystrica",512842,"Považská Bystrica",17,1,"Ivan","Korčok",390,46.26
3,"Trenčiansky kraj",303,"Považská Bystrica",306,"Považská Bystrica",512842,"Považská Bystrica",17,2,"Peter","Pellegrini",453,53.73
3,"Trenčiansky kraj",303,"Považská Bystrica",306,"Považská Bystrica",512842,"Považská Bystrica",18,1,"Ivan","Korčok",284,38.63
3,"Trenčiansky kraj",303,"Považská Bystrica",306,"Považská Bystrica",512842,"Považská Bystrica",18,2,"Peter","Pellegrini",451,61.36
3,"Trenčiansky kraj",303,"Považská Bystrica",306,"Považská Bystrica",512842,"Považská Bystrica",19,1,"Ivan","Korčok",302,40.75
3,"Trenčiansky kraj",303,"Považská Bystrica",306,"Považská Bystrica",512842,"Považská Bystrica",19,2,"Peter","Pellegrini",439,59.24
3,"Trenčiansky kraj",303,"Považská Bystrica",306,"Považská Bystrica",512842,"Považská Bystrica",20,1,"Ivan","Korčok",242,41.29
3,"Trenčiansky kraj",303,"Považská Bystrica",306,"Považská Bystrica",512842,"Považská Bystrica",20,2,"Peter","Pellegrini",344,58.70
3,"Trenčiansky kraj",303,"Považská Bystrica",306,"Považská Bystrica",512842,"Považská Bystrica",21,1,"Ivan","Korčok",252,39.62
3,"Trenčiansky kraj",303,"Považská Bystrica",306,"Považská Bystrica",512842,"Považská Bystrica",21,2,"Peter","Pellegrini",384,60.37
3,"Trenčiansky kraj",303,"Považská Bystrica",306,"Považská Bystrica",512842,"Považská Bystrica",22,1,"Ivan","Korčok",296,41.80
3,"Trenčiansky kraj",303,"Považská Bystrica",306,"Považská Bystrica",512842,"Považská Bystrica",22,2,"Peter","Pellegrini",412,58.19
3,"Trenčiansky kraj",303,"Považská Bystrica",306,"Považská Bystrica",512842,"Považská Bystrica",23,1,"Ivan","Korčok",281,39.63
3,"Trenčiansky kraj",303,"Považská Bystrica",306,"Považská Bystrica",512842,"Považská Bystrica",23,2,"Peter","Pellegrini",428,60.36
3,"Trenčiansky kraj",303,"Považská Bystrica",306,"Považská Bystrica",512842,"Považská Bystrica",24,1,"Ivan","Korčok",280,45.30
3,"Trenčiansky kraj",303,"Považská Bystrica",306,"Považská Bystrica",512842,"Považská Bystrica",24,2,"Peter","Pellegrini",338,54.69
3,"Trenčiansky kraj",303,"Považská Bystrica",306,"Považská Bystrica",512842,"Považská Bystrica",25,1,"Ivan","Korčok",78,49.36
3,"Trenčiansky kraj",303,"Považská Bystrica",306,"Považská Bystrica",512842,"Považská Bystrica",25,2,"Peter","Pellegrini",80,50.63
3,"Trenčiansky kraj",303,"Považská Bystrica",306,"Považská Bystrica",512842,"Považská Bystrica",26,1,"Ivan","Korčok",185,45.90
3,"Trenčiansky kraj",303,"Považská Bystrica",306,"Považská Bystrica",512842,"Považská Bystrica",26,2,"Peter","Pellegrini",218,54.09
3,"Trenčiansky kraj",303,"Považská Bystrica",306,"Považská Bystrica",512842,"Považská Bystrica",27,1,"Ivan","Korčok",225,43.52
3,"Trenčiansky kraj",303,"Považská Bystrica",306,"Považská Bystrica",512842,"Považská Bystrica",27,2,"Peter","Pellegrini",292,56.47
3,"Trenčiansky kraj",303,"Považská Bystrica",306,"Považská Bystrica",512842,"Považská Bystrica",28,1,"Ivan","Korčok",121,30.86
3,"Trenčiansky kraj",303,"Považská Bystrica",306,"Považská Bystrica",512842,"Považská Bystrica",28,2,"Peter","Pellegrini",271,69.13
3,"Trenčiansky kraj",303,"Považská Bystrica",306,"Považská Bystrica",512842,"Považská Bystrica",29,1,"Ivan","Korčok",189,48.33
3,"Trenčiansky kraj",303,"Považská Bystrica",306,"Považská Bystrica",512842,"Považská Bystrica",29,2,"Peter","Pellegrini",202,51.66
3,"Trenčiansky kraj",303,"Považská Bystrica",306,"Považská Bystrica",512842,"Považská Bystrica",30,1,"Ivan","Korčok",233,40.17
3,"Trenčiansky kraj",303,"Považská Bystrica",306,"Považská Bystrica",512842,"Považská Bystrica",30,2,"Peter","Pellegrini",347,59.82
3,"Trenčiansky kraj",303,"Považská Bystrica",306,"Považská Bystrica",512842,"Považská Bystrica",31,1,"Ivan","Korčok",107,31.84
3,"Trenčiansky kraj",303,"Považská Bystrica",306,"Považská Bystrica",512842,"Považská Bystrica",31,2,"Peter","Pellegrini",229,68.15
3,"Trenčiansky kraj",303,"Považská Bystrica",306,"Považská Bystrica",512842,"Považská Bystrica",32,1,"Ivan","Korčok",144,41.02
3,"Trenčiansky kraj",303,"Považská Bystrica",306,"Považská Bystrica",512842,"Považská Bystrica",32,2,"Peter","Pellegrini",207,58.97
3,"Trenčiansky kraj",303,"Považská Bystrica",306,"Považská Bystrica",512842,"Považská Bystrica",33,1,"Ivan","Korčok",349,38.60
3,"Trenčiansky kraj",303,"Považská Bystrica",306,"Považská Bystrica",512842,"Považská Bystrica",33,2,"Peter","Pellegrini",555,61.39
3,"Trenčiansky kraj",303,"Považská Bystrica",306,"Považská Bystrica",512842,"Považská Bystrica",34,1,"Ivan","Korčok",95,31.25
3,"Trenčiansky kraj",303,"Považská Bystrica",306,"Považská Bystrica",512842,"Považská Bystrica",34,2,"Peter","Pellegrini",209,68.75
3,"Trenčiansky kraj",303,"Považská Bystrica",306,"Považská Bystrica",512842,"Považská Bystrica",35,1,"Ivan","Korčok",116,30.28
3,"Trenčiansky kraj",303,"Považská Bystrica",306,"Považská Bystrica",512842,"Považská Bystrica",35,2,"Peter","Pellegrini",267,69.71
3,"Trenčiansky kraj",303,"Považská Bystrica",306,"Považská Bystrica",513563,"Prečín",1,1,"Ivan","Korčok",265,35.61
3,"Trenčiansky kraj",303,"Považská Bystrica",306,"Považská Bystrica",513563,"Prečín",1,2,"Peter","Pellegrini",479,64.38
3,"Trenčiansky kraj",303,"Považská Bystrica",306,"Považská Bystrica",513563,"Prečín",2,1,"Ivan","Korčok",32,40.00
3,"Trenčiansky kraj",303,"Považská Bystrica",306,"Považská Bystrica",513563,"Prečín",2,2,"Peter","Pellegrini",48,60.00
3,"Trenčiansky kraj",303,"Považská Bystrica",306,"Považská Bystrica",513601,"Pružina",1,1,"Ivan","Korčok",140,25.08
3,"Trenčiansky kraj",303,"Považská Bystrica",306,"Považská Bystrica",513601,"Pružina",1,2,"Peter","Pellegrini",418,74.91
3,"Trenčiansky kraj",303,"Považská Bystrica",306,"Považská Bystrica",513601,"Pružina",2,1,"Ivan","Korčok",220,38.93
3,"Trenčiansky kraj",303,"Považská Bystrica",306,"Považská Bystrica",513601,"Pružina",2,2,"Peter","Pellegrini",345,61.06
3,"Trenčiansky kraj",303,"Považská Bystrica",306,"Považská Bystrica",557595,"Sádočné",1,1,"Ivan","Korčok",28,26.66
3,"Trenčiansky kraj",303,"Považská Bystrica",306,"Považská Bystrica",557595,"Sádočné",1,2,"Peter","Pellegrini",77,73.33
3,"Trenčiansky kraj",303,"Považská Bystrica",306,"Považská Bystrica",557480,"Slopná",1,1,"Ivan","Korčok",74,25.25
3,"Trenčiansky kraj",303,"Považská Bystrica",306,"Považská Bystrica",557480,"Slopná",1,2,"Peter","Pellegrini",219,74.74
3,"Trenčiansky kraj",303,"Považská Bystrica",306,"Považská Bystrica",513687,"Stupné",1,1,"Ivan","Korčok",135,37.70
3,"Trenčiansky kraj",303,"Považská Bystrica",306,"Považská Bystrica",513687,"Stupné",1,2,"Peter","Pellegrini",223,62.29
3,"Trenčiansky kraj",303,"Považská Bystrica",306,"Považská Bystrica",518913,"Sverepec",1,1,"Ivan","Korčok",147,35.76
3,"Trenčiansky kraj",303,"Považská Bystrica",306,"Považská Bystrica",518913,"Sverepec",1,2,"Peter","Pellegrini",264,64.23
3,"Trenčiansky kraj",303,"Považská Bystrica",306,"Považská Bystrica",518913,"Sverepec",2,1,"Ivan","Korčok",128,34.68
3,"Trenčiansky kraj",303,"Považská Bystrica",306,"Považská Bystrica",518913,"Sverepec",2,2,"Peter","Pellegrini",241,65.31
3,"Trenčiansky kraj",303,"Považská Bystrica",306,"Považská Bystrica",513741,"Udiča",1,1,"Ivan","Korčok",292,32.55
3,"Trenčiansky kraj",303,"Považská Bystrica",306,"Považská Bystrica",513741,"Udiča",1,2,"Peter","Pellegrini",605,67.44
3,"Trenčiansky kraj",303,"Považská Bystrica",306,"Považská Bystrica",513741,"Udiča",2,1,"Ivan","Korčok",72,27.16
3,"Trenčiansky kraj",303,"Považská Bystrica",306,"Považská Bystrica",513741,"Udiča",2,2,"Peter","Pellegrini",193,72.83
3,"Trenčiansky kraj",303,"Považská Bystrica",306,"Považská Bystrica",513741,"Udiča",3,1,"Ivan","Korčok",26,24.52
3,"Trenčiansky kraj",303,"Považská Bystrica",306,"Považská Bystrica",513741,"Udiča",3,2,"Peter","Pellegrini",80,75.47
3,"Trenčiansky kraj",303,"Považská Bystrica",306,"Považská Bystrica",513784,"Vrchteplá",1,1,"Ivan","Korčok",28,18.79
3,"Trenčiansky kraj",303,"Považská Bystrica",306,"Považská Bystrica",513784,"Vrchteplá",1,2,"Peter","Pellegrini",121,81.20
3,"Trenčiansky kraj",303,"Považská Bystrica",306,"Považská Bystrica",513822,"Záskalie",1,1,"Ivan","Korčok",42,37.83
3,"Trenčiansky kraj",303,"Považská Bystrica",306,"Považská Bystrica",513822,"Záskalie",1,2,"Peter","Pellegrini",69,62.16
3,"Trenčiansky kraj",303,"Považská Bystrica",308,"Púchov",512851,"Beluša",1,1,"Ivan","Korčok",223,38.64
3,"Trenčiansky kraj",303,"Považská Bystrica",308,"Púchov",512851,"Beluša",1,2,"Peter","Pellegrini",354,61.35
3,"Trenčiansky kraj",303,"Považská Bystrica",308,"Púchov",512851,"Beluša",2,1,"Ivan","Korčok",224,45.25
3,"Trenčiansky kraj",303,"Považská Bystrica",308,"Púchov",512851,"Beluša",2,2,"Peter","Pellegrini",271,54.74
3,"Trenčiansky kraj",303,"Považská Bystrica",308,"Púchov",512851,"Beluša",3,1,"Ivan","Korčok",217,41.17
3,"Trenčiansky kraj",303,"Považská Bystrica",308,"Púchov",512851,"Beluša",3,2,"Peter","Pellegrini",310,58.82
3,"Trenčiansky kraj",303,"Považská Bystrica",308,"Púchov",512851,"Beluša",4,1,"Ivan","Korčok",178,34.56
3,"Trenčiansky kraj",303,"Považská Bystrica",308,"Púchov",512851,"Beluša",4,2,"Peter","Pellegrini",337,65.43
3,"Trenčiansky kraj",303,"Považská Bystrica",308,"Púchov",512851,"Beluša",5,1,"Ivan","Korčok",112,36.72
3,"Trenčiansky kraj",303,"Považská Bystrica",308,"Púchov",512851,"Beluša",5,2,"Peter","Pellegrini",193,63.27
3,"Trenčiansky kraj",303,"Považská Bystrica",308,"Púchov",512851,"Beluša",6,1,"Ivan","Korčok",153,44.47
3,"Trenčiansky kraj",303,"Považská Bystrica",308,"Púchov",512851,"Beluša",6,2,"Peter","Pellegrini",191,55.52
3,"Trenčiansky kraj",303,"Považská Bystrica",308,"Púchov",512851,"Beluša",7,1,"Ivan","Korčok",142,34.46
3,"Trenčiansky kraj",303,"Považská Bystrica",308,"Púchov",512851,"Beluša",7,2,"Peter","Pellegrini",270,65.53
3,"Trenčiansky kraj",303,"Považská Bystrica",308,"Púchov",512851,"Beluša",8,1,"Ivan","Korčok",108,34.06
3,"Trenčiansky kraj",303,"Považská Bystrica",308,"Púchov",512851,"Beluša",8,2,"Peter","Pellegrini",209,65.93
3,"Trenčiansky kraj",303,"Považská Bystrica",308,"Púchov",512940,"Dohňany",1,1,"Ivan","Korčok",263,35.30
3,"Trenčiansky kraj",303,"Považská Bystrica",308,"Púchov",512940,"Dohňany",1,2,"Peter","Pellegrini",482,64.69
3,"Trenčiansky kraj",303,"Považská Bystrica",308,"Púchov",512940,"Dohňany",2,1,"Ivan","Korčok",26,26.26
3,"Trenčiansky kraj",303,"Považská Bystrica",308,"Púchov",512940,"Dohňany",2,2,"Peter","Pellegrini",73,73.73
3,"Trenčiansky kraj",303,"Považská Bystrica",308,"Púchov",512940,"Dohňany",3,1,"Ivan","Korčok",41,23.83
3,"Trenčiansky kraj",303,"Považská Bystrica",308,"Púchov",512940,"Dohňany",3,2,"Peter","Pellegrini",131,76.16
3,"Trenčiansky kraj",303,"Považská Bystrica",308,"Púchov",512958,"Dolná Breznica",1,1,"Ivan","Korčok",161,27.10
3,"Trenčiansky kraj",303,"Považská Bystrica",308,"Púchov",512958,"Dolná Breznica",1,2,"Peter","Pellegrini",433,72.89
3,"Trenčiansky kraj",303,"Považská Bystrica",308,"Púchov",557439,"Dolné Kočkovce",1,1,"Ivan","Korčok",226,32.80
3,"Trenčiansky kraj",303,"Považská Bystrica",308,"Púchov",557439,"Dolné Kočkovce",1,2,"Peter","Pellegrini",463,67.19
3,"Trenčiansky kraj",303,"Považská Bystrica",308,"Púchov",557692,"Horná Breznica",1,1,"Ivan","Korčok",61,25.00
3,"Trenčiansky kraj",303,"Považská Bystrica",308,"Púchov",557692,"Horná Breznica",1,2,"Peter","Pellegrini",183,75.00
3,"Trenčiansky kraj",303,"Považská Bystrica",308,"Púchov",513121,"Horovce",1,1,"Ivan","Korčok",209,39.58
3,"Trenčiansky kraj",303,"Považská Bystrica",308,"Púchov",513121,"Horovce",1,2,"Peter","Pellegrini",319,60.41
3,"Trenčiansky kraj",303,"Považská Bystrica",308,"Púchov",557501,"Kvašov",1,1,"Ivan","Korčok",92,27.21
3,"Trenčiansky kraj",303,"Považská Bystrica",308,"Púchov",557501,"Kvašov",1,2,"Peter","Pellegrini",246,72.78
3,"Trenčiansky kraj",303,"Považská Bystrica",308,"Púchov",513300,"Lazy pod Makytou",1,1,"Ivan","Korčok",63,39.13
3,"Trenčiansky kraj",303,"Považská Bystrica",308,"Púchov",513300,"Lazy pod Makytou",1,2,"Peter","Pellegrini",98,60.86
3,"Trenčiansky kraj",303,"Považská Bystrica",308,"Púchov",513300,"Lazy pod Makytou",2,1,"Ivan","Korčok",166,29.22
3,"Trenčiansky kraj",303,"Považská Bystrica",308,"Púchov",513300,"Lazy pod Makytou",2,2,"Peter","Pellegrini",402,70.77
3,"Trenčiansky kraj",303,"Považská Bystrica",308,"Púchov",513318,"Lednica",1,1,"Ivan","Korčok",106,21.94
3,"Trenčiansky kraj",303,"Považská Bystrica",308,"Púchov",513318,"Lednica",1,2,"Peter","Pellegrini",377,78.05
3,"Trenčiansky kraj",303,"Považská Bystrica",308,"Púchov",513326,"Lednické Rovne",1,1,"Ivan","Korčok",206,34.50
3,"Trenčiansky kraj",303,"Považská Bystrica",308,"Púchov",513326,"Lednické Rovne",1,2,"Peter","Pellegrini",391,65.49
3,"Trenčiansky kraj",303,"Považská Bystrica",308,"Púchov",513326,"Lednické Rovne",2,1,"Ivan","Korčok",221,35.87
3,"Trenčiansky kraj",303,"Považská Bystrica",308,"Púchov",513326,"Lednické Rovne",2,2,"Peter","Pellegrini",395,64.12
3,"Trenčiansky kraj",303,"Považská Bystrica",308,"Púchov",513326,"Lednické Rovne",3,1,"Ivan","Korčok",176,36.21
3,"Trenčiansky kraj",303,"Považská Bystrica",308,"Púchov",513326,"Lednické Rovne",3,2,"Peter","Pellegrini",310,63.78
3,"Trenčiansky kraj",303,"Považská Bystrica",308,"Púchov",513326,"Lednické Rovne",4,1,"Ivan","Korčok",115,37.95
3,"Trenčiansky kraj",303,"Považská Bystrica",308,"Púchov",513326,"Lednické Rovne",4,2,"Peter","Pellegrini",188,62.04
3,"Trenčiansky kraj",303,"Považská Bystrica",308,"Púchov",513326,"Lednické Rovne",5,1,"Ivan","Korčok",40,39.60
3,"Trenčiansky kraj",303,"Považská Bystrica",308,"Púchov",513326,"Lednické Rovne",5,2,"Peter","Pellegrini",61,60.39
3,"Trenčiansky kraj",303,"Považská Bystrica",308,"Púchov",513334,"Lúky",1,1,"Ivan","Korčok",169,33.53
3,"Trenčiansky kraj",303,"Považská Bystrica",308,"Púchov",513334,"Lúky",1,2,"Peter","Pellegrini",335,66.46
3,"Trenčiansky kraj",303,"Považská Bystrica",308,"Púchov",513342,"Lysá pod Makytou",1,1,"Ivan","Korčok",294,39.46
3,"Trenčiansky kraj",303,"Považská Bystrica",308,"Púchov",513342,"Lysá pod Makytou",1,2,"Peter","Pellegrini",451,60.53
3,"Trenčiansky kraj",303,"Považská Bystrica",308,"Púchov",513342,"Lysá pod Makytou",2,1,"Ivan","Korčok",162,36.56
3,"Trenčiansky kraj",303,"Považská Bystrica",308,"Púchov",513342,"Lysá pod Makytou",2,2,"Peter","Pellegrini",281,63.43
3,"Trenčiansky kraj",303,"Považská Bystrica",308,"Púchov",513377,"Mestečko",1,1,"Ivan","Korčok",116,39.18
3,"Trenčiansky kraj",303,"Považská Bystrica",308,"Púchov",513377,"Mestečko",1,2,"Peter","Pellegrini",180,60.81
3,"Trenčiansky kraj",303,"Považská Bystrica",308,"Púchov",513407,"Mojtín",1,1,"Ivan","Korčok",79,31.85
3,"Trenčiansky kraj",303,"Považská Bystrica",308,"Púchov",513407,"Mojtín",1,2,"Peter","Pellegrini",169,68.14
3,"Trenčiansky kraj",303,"Považská Bystrica",308,"Púchov",557447,"Nimnica",1,1,"Ivan","Korčok",166,35.31
3,"Trenčiansky kraj",303,"Považská Bystrica",308,"Púchov",557447,"Nimnica",1,2,"Peter","Pellegrini",304,64.68
3,"Trenčiansky kraj",303,"Považská Bystrica",308,"Púchov",513610,"Púchov",1,1,"Ivan","Korčok",337,44.93
3,"Trenčiansky kraj",303,"Považská Bystrica",308,"Púchov",513610,"Púchov",1,2,"Peter","Pellegrini",413,55.06
3,"Trenčiansky kraj",303,"Považská Bystrica",308,"Púchov",513610,"Púchov",2,1,"Ivan","Korčok",283,38.50
3,"Trenčiansky kraj",303,"Považská Bystrica",308,"Púchov",513610,"Púchov",2,2,"Peter","Pellegrini",452,61.49
3,"Trenčiansky kraj",303,"Považská Bystrica",308,"Púchov",513610,"Púchov",3,1,"Ivan","Korčok",399,46.18
3,"Trenčiansky kraj",303,"Považská Bystrica",308,"Púchov",513610,"Púchov",3,2,"Peter","Pellegrini",465,53.81
3,"Trenčiansky kraj",303,"Považská Bystrica",308,"Púchov",513610,"Púchov",4,1,"Ivan","Korčok",312,40.36
3,"Trenčiansky kraj",303,"Považská Bystrica",308,"Púchov",513610,"Púchov",4,2,"Peter","Pellegrini",461,59.63
3,"Trenčiansky kraj",303,"Považská Bystrica",308,"Púchov",513610,"Púchov",5,1,"Ivan","Korčok",237,49.17
3,"Trenčiansky kraj",303,"Považská Bystrica",308,"Púchov",513610,"Púchov",5,2,"Peter","Pellegrini",245,50.82
3,"Trenčiansky kraj",303,"Považská Bystrica",308,"Púchov",513610,"Púchov",6,1,"Ivan","Korčok",295,48.76
3,"Trenčiansky kraj",303,"Považská Bystrica",308,"Púchov",513610,"Púchov",6,2,"Peter","Pellegrini",310,51.23
3,"Trenčiansky kraj",303,"Považská Bystrica",308,"Púchov",513610,"Púchov",7,1,"Ivan","Korčok",314,43.61
3,"Trenčiansky kraj",303,"Považská Bystrica",308,"Púchov",513610,"Púchov",7,2,"Peter","Pellegrini",406,56.38
3,"Trenčiansky kraj",303,"Považská Bystrica",308,"Púchov",513610,"Púchov",8,1,"Ivan","Korčok",180,37.42
3,"Trenčiansky kraj",303,"Považská Bystrica",308,"Púchov",513610,"Púchov",8,2,"Peter","Pellegrini",301,62.57
3,"Trenčiansky kraj",303,"Považská Bystrica",308,"Púchov",513610,"Púchov",9,1,"Ivan","Korčok",193,45.30
3,"Trenčiansky kraj",303,"Považská Bystrica",308,"Púchov",513610,"Púchov",9,2,"Peter","Pellegrini",233,54.69
3,"Trenčiansky kraj",303,"Považská Bystrica",308,"Púchov",513610,"Púchov",10,1,"Ivan","Korčok",218,36.94
3,"Trenčiansky kraj",303,"Považská Bystrica",308,"Púchov",513610,"Púchov",10,2,"Peter","Pellegrini",372,63.05
3,"Trenčiansky kraj",303,"Považská Bystrica",308,"Púchov",513610,"Púchov",11,1,"Ivan","Korčok",277,43.62
3,"Trenčiansky kraj",303,"Považská Bystrica",308,"Púchov",513610,"Púchov",11,2,"Peter","Pellegrini",358,56.37
3,"Trenčiansky kraj",303,"Považská Bystrica",308,"Púchov",513610,"Púchov",12,1,"Ivan","Korčok",287,36.70
3,"Trenčiansky kraj",303,"Považská Bystrica",308,"Púchov",513610,"Púchov",12,2,"Peter","Pellegrini",495,63.29
3,"Trenčiansky kraj",303,"Považská Bystrica",308,"Púchov",513610,"Púchov",13,1,"Ivan","Korčok",61,26.18
3,"Trenčiansky kraj",303,"Považská Bystrica",308,"Púchov",513610,"Púchov",13,2,"Peter","Pellegrini",172,73.81
3,"Trenčiansky kraj",303,"Považská Bystrica",308,"Púchov",513610,"Púchov",14,1,"Ivan","Korčok",235,50.86
3,"Trenčiansky kraj",303,"Považská Bystrica",308,"Púchov",513610,"Púchov",14,2,"Peter","Pellegrini",227,49.13
3,"Trenčiansky kraj",303,"Považská Bystrica",308,"Púchov",513610,"Púchov",15,1,"Ivan","Korčok",122,40.13
3,"Trenčiansky kraj",303,"Považská Bystrica",308,"Púchov",513610,"Púchov",15,2,"Peter","Pellegrini",182,59.86
3,"Trenčiansky kraj",303,"Považská Bystrica",308,"Púchov",513610,"Púchov",16,1,"Ivan","Korčok",134,45.57
3,"Trenčiansky kraj",303,"Považská Bystrica",308,"Púchov",513610,"Púchov",16,2,"Peter","Pellegrini",160,54.42
