IDN4,obec,IDN2,nationality_majority,SK-2021-rate,HU-2021-rate,RMY-2021-rate,RUE-2021-rate,obec_code,víťaz,Danko,Dubovský,Forró,Harabin,Korčok,Kotleba,Kubiš,Matovič,Náhlik,Pellegrini,Švec
526932,Obručné - Обручне,7,SK,53.8%,0.0%,0.0%,46.2%,526932.0,Pellegrini,0.0,0.0,0.0,18.52,22.22,3.7,0.0,0.0,0.0,55.56,0.0
526941,Orlov,7,SK,87.5%,0.2%,0.0%,8.3%,526941.0,Pellegrini,0.0,0.0,0.0,15.58,34.42,0.72,1.81,2.54,1.45,43.12,0.36
526959,Plaveč,7,SK,96.4%,0.0%,0.0%,0.3%,526959.0,Pellegrini,0.14,0.55,0.14,13.57,24.65,0.69,1.39,2.35,0.0,56.23,0.28
526967,Plavnica,7,SK,96.4%,0.0%,0.0%,1.0%,526967.0,Korčok,0.0,1.42,0.14,9.77,49.01,0.14,2.27,3.97,0.0,33.29,0.0
526975,Podolínec,7,SK,91.1%,0.1%,1.5%,0.4%,526975.0,Korčok,0.0,0.69,0.0,15.39,43.53,0.29,2.16,1.57,0.0,36.27,0.1
526983,Pusté Pole,7,SK,95.9%,0.0%,1.4%,1.8%,526983.0,Pellegrini,0.0,0.93,0.0,14.95,24.3,0.0,0.0,2.8,0.0,57.01,0.0
526991,Ruská Voľa nad Popradom - Руська Воля над Попрадом,7,SK,60.0%,0.0%,0.0%,35.0%,526991.0,Pellegrini,0.0,2.38,0.0,26.19,26.19,0.0,2.38,0.0,0.0,42.86,0.0
527009,Starina,7,SK,75.0%,0.0%,0.0%,19.2%,527009.0,Korčok,0.0,0.0,0.0,17.95,43.59,0.0,0.0,0.0,0.0,38.46,0.0
527017,Stráňany - Страняны,7,SK,74.3%,0.0%,0.0%,24.1%,527017.0,Pellegrini,0.0,0.0,0.0,29.27,29.27,1.22,1.22,0.0,0.0,39.02,0.0
527025,Sulín,7,SK,90.5%,0.0%,0.0%,8.2%,527025.0,Pellegrini,0.0,0.74,0.0,11.85,28.15,0.74,2.96,0.0,0.0,55.56,0.0
527033,Šambron,7,SK,79.0%,0.0%,0.0%,18.6%,527033.0,Pellegrini,0.0,0.0,0.0,12.22,16.67,0.0,2.22,3.33,0.0,65.56,0.0
527041,Šarišské Jastrabie,7,SK,42.8%,0.0%,39.1%,12.9%,527041.0,Pellegrini,0.0,0.97,0.0,10.68,14.56,0.49,1.46,13.59,0.24,58.01,0.0
527050,Údol - Удол,7,SK,67.4%,0.3%,0.0%,29.4%,527050.0,Pellegrini,0.49,0.49,0.49,5.88,35.78,1.96,3.92,1.96,0.0,49.02,0.0
527068,Veľká Lesná,7,SK,96.6%,0.2%,0.0%,0.0%,527068.0,Korčok,0.0,0.88,0.0,7.08,44.69,2.21,0.88,3.54,0.88,39.82,0.0
527076,Veľký Lipník,7,SK,83.2%,0.0%,0.0%,15.8%,527076.0,Pellegrini,0.27,0.54,0.0,14.75,24.4,0.8,0.8,1.61,0.0,56.57,0.27
527084,Vislanka,7,SK,91.3%,0.0%,0.0%,6.0%,527084.0,Pellegrini,0.0,1.08,0.0,10.75,27.96,2.15,1.08,2.15,0.0,54.84,0.0
527092,Vyšné Ružbachy,7,SK,97.2%,0.2%,0.4%,0.1%,527092.0,Korčok,0.0,0.68,0.0,17.63,40.68,1.19,1.69,2.2,0.17,35.59,0.17
527106,Svidník,7,SK,77.5%,0.1%,0.6%,13.6%,527106.0,Pellegrini,0.08,0.53,0.08,14.33,24.23,0.45,1.77,1.67,0.03,56.8,0.05
527114,Baňa,7,SK,93.6%,0.0%,0.0%,1.1%,527114.0,Korčok,0.0,5.13,0.0,12.82,38.46,3.85,3.85,7.69,0.0,28.21,0.0
527122,Belejovce,7,SK,95.8%,0.0%,0.0%,4.2%,527122.0,Korčok,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,50.0,0.0
527131,Beňadikovce - Бенядиківцї,7,SK,48.0%,0.5%,7.8%,42.2%,527131.0,Pellegrini,0.0,0.0,0.0,24.66,10.96,0.0,0.0,2.74,0.0,61.64,0.0
527149,Bodružal,7,SK,73.3%,0.0%,5.0%,15.0%,527149.0,Harabin,0.0,3.45,0.0,48.28,0.0,3.45,0.0,0.0,3.45,41.38,0.0
527157,Breznica,7,SK,97.3%,0.1%,0.0%,0.9%,527157.0,Pellegrini,0.0,0.3,0.0,10.48,26.05,0.3,1.8,7.78,0.0,53.29,0.0
527165,Breznička (SP),7,SK,89.0%,0.0%,0.0%,11.0%,527165.0,Pellegrini,0.0,1.85,0.0,5.56,22.22,1.85,1.85,3.7,0.0,62.96,0.0
527173,Brusnica,7,SK,73.1%,0.0%,4.2%,17.5%,527173.0,Pellegrini,0.0,0.0,0.0,16.51,25.69,0.0,0.92,1.83,0.0,55.05,0.0
527181,Bukovce,7,SK,86.6%,0.0%,1.1%,10.0%,527181.0,Pellegrini,0.0,3.48,0.0,16.42,18.41,0.5,1.99,0.0,0.0,59.2,0.0
527190,Bystrá (SP),7,SK,81.0%,0.0%,0.0%,19.0%,527190.0,Pellegrini,0.0,0.0,0.0,14.29,9.52,4.76,0.0,0.0,0.0,71.43,0.0
527203,Bžany,7,SK,91.6%,0.0%,1.9%,3.3%,527203.0,Korčok,0.0,0.87,0.0,24.35,37.39,2.61,1.74,0.87,0.0,32.17,0.0
527211,Cernina,7,SK,84.5%,0.0%,1.5%,11.5%,527211.0,Pellegrini,0.0,0.95,0.47,15.64,13.27,0.47,0.47,1.9,0.0,66.35,0.47
527220,Cigla - Ціґла,7,SK,70.3%,0.0%,0.0%,23.0%,527220.0,Pellegrini,0.0,0.0,0.0,15.22,19.57,0.0,0.0,0.0,0.0,65.22,0.0
527238,Dlhoňa,7,XR,39.6%,0.0%,52.7%,4.4%,527238.0,Pellegrini,0.0,0.0,0.0,2.17,15.22,2.17,0.0,34.78,0.0,45.65,0.0
527246,Dobroslava - Доброслава,7,SK,69.6%,0.0%,0.0%,23.9%,527246.0,Pellegrini,0.0,0.0,0.0,22.22,25.93,0.0,3.7,3.7,0.0,44.44,0.0
527254,Dubová (SK) - Дубова,7,SK,61.5%,0.5%,5.0%,28.5%,527254.0,Pellegrini,0.0,0.0,0.0,15.12,15.12,1.16,4.65,3.49,0.0,60.47,0.0
527262,Duplín,7,SK,97.6%,0.0%,0.2%,1.2%,527262.0,Pellegrini,0.0,0.0,0.0,18.22,27.57,0.47,1.4,0.47,0.47,51.4,0.0
527271,Fijaš,7,SK,87.7%,0.0%,0.0%,11.6%,527271.0,Pellegrini,0.0,0.0,0.0,13.16,27.63,0.0,0.0,7.89,0.0,51.32,0.0
527289,Gribov,7,SK,82.0%,0.0%,0.0%,13.2%,527289.0,Pellegrini,0.0,1.2,0.0,18.07,15.66,1.2,2.41,10.84,0.0,50.6,0.0
527297,Havaj - Гавай,7,SK,75.3%,0.0%,0.5%,20.7%,527297.0,Pellegrini,0.0,0.66,0.0,19.74,17.11,0.66,1.97,1.32,0.0,58.55,0.0
527301,Havranec,7,SK,80.0%,0.0%,0.0%,13.3%,527301.0,Korčok,0.0,0.0,0.0,40.0,50.0,0.0,0.0,0.0,0.0,10.0,0.0
527319,Hrabovčík,7,SK,84.8%,0.0%,0.0%,11.6%,527319.0,Pellegrini,0.0,0.0,0.61,23.64,14.55,0.61,1.21,2.42,0.0,56.97,0.0
527327,Hunkovce,7,SK,74.4%,0.0%,4.0%,15.9%,527327.0,Pellegrini,0.0,0.98,0.98,15.69,20.59,1.96,1.96,3.92,0.98,52.94,0.0
527335,Chotča,7,SK,93.2%,0.0%,0.0%,4.0%,527335.0,Pellegrini,0.4,0.4,0.4,23.69,25.3,0.4,0.8,1.2,0.0,47.39,0.0
527343,Jakušovce - Якушівцї,7,XU,45.0%,0.0%,0.0%,52.5%,527343.0,Pellegrini,0.0,0.0,0.0,23.81,28.57,0.0,0.0,0.0,0.0,47.62,0.0
527351,Jurkova Voľa - Юркова Воля,7,SK,67.9%,0.0%,0.0%,25.0%,527351.0,Pellegrini,0.0,0.0,0.0,20.0,22.5,0.0,0.0,5.0,0.0,52.5,0.0
527360,Kapišová,7,SK,77.1%,0.0%,10.9%,8.2%,527360.0,Pellegrini,0.0,0.68,0.68,15.65,23.13,0.0,0.68,3.4,0.68,55.1,0.0
527378,Kečkovce,7,SK,78.0%,0.0%,3.5%,10.6%,527378.0,Pellegrini,0.0,1.96,0.0,19.61,15.69,0.0,0.0,0.0,0.0,62.75,0.0
527386,Kolbovce,7,SK,49.7%,0.0%,30.5%,18.1%,527386.0,Pellegrini,0.0,0.0,0.0,11.86,3.39,0.0,0.0,5.08,0.0,79.66,0.0
527394,Korejovce,7,SK,84.2%,0.0%,0.0%,14.5%,527394.0,Pellegrini,0.0,3.92,0.0,7.84,33.33,3.92,1.96,0.0,0.0,49.02,0.0
527408,Korunková,7,SK,86.8%,0.0%,0.0%,9.2%,527408.0,Pellegrini,0.0,0.0,0.0,21.95,24.39,0.0,0.0,0.0,0.0,53.66,0.0
527416,Kožuchovce - Кожухівцї,7,SK,77.1%,2.1%,0.0%,20.8%,527416.0,Pellegrini,0.0,0.0,0.0,23.08,5.13,2.56,5.13,2.56,0.0,61.54,0.0
527424,Krajná Bystrá,7,SK,82.7%,0.0%,6.5%,6.8%,527424.0,Pellegrini,0.0,0.0,0.0,6.85,8.9,0.68,0.68,0.68,0.0,82.19,0.0
527432,Krajná Poľana,7,SK,85.4%,0.0%,3.8%,5.7%,527432.0,Pellegrini,0.0,0.0,2.78,20.83,13.89,2.78,2.78,0.0,0.0,56.94,0.0
527441,Krajná Porúbka - Крайня Порубка,7,XU,45.7%,0.0%,0.0%,54.3%,527441.0,Pellegrini,0.0,0.0,0.0,28.57,3.57,3.57,0.0,0.0,0.0,64.29,0.0
527459,Krajné Čierno - Крайнє Чорне,7,SK,59.5%,0.0%,0.0%,36.7%,527459.0,Pellegrini,0.0,0.0,2.22,6.67,26.67,2.22,0.0,2.22,0.0,60.0,0.0
527467,Krišľovce - Кришлівцї,7,SK,68.8%,0.0%,0.0%,31.3%,527467.0,Pellegrini,0.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,35.0,5.0
527475,Krušinec,7,SK,92.0%,0.0%,0.0%,1.3%,527475.0,Pellegrini,0.0,0.0,0.0,18.07,31.33,3.61,1.2,4.82,0.0,40.96,0.0
527483,Kružlová - Кружлёва,7,SK,58.4%,0.0%,18.3%,21.3%,527483.0,Pellegrini,0.0,0.0,0.0,25.0,12.5,0.78,0.0,2.34,0.0,59.38,0.0
527491,Kurimka - Куримка,7,SK,67.6%,0.0%,5.2%,22.0%,527491.0,Pellegrini,0.0,0.0,0.0,13.61,8.84,0.68,2.04,2.04,0.68,72.11,0.0
527505,Ladomirová,7,SK,85.0%,0.1%,5.2%,7.8%,527505.0,Pellegrini,0.35,0.0,0.35,20.21,14.63,0.7,1.74,2.79,0.35,58.89,0.0
527513,Lomné,7,SK,93.6%,0.0%,0.0%,3.8%,527513.0,Pellegrini,0.0,0.0,0.0,15.24,25.71,0.95,0.0,2.86,0.0,55.24,0.0
527521,Makovce,7,SK,77.1%,0.0%,0.0%,17.4%,527521.0,Pellegrini,0.0,1.45,0.0,31.88,14.49,1.45,1.45,0.0,0.0,49.28,0.0
527530,Malá Poľana - Мала Поляна,7,SK,56.5%,0.0%,0.0%,40.0%,527530.0,Pellegrini,0.0,0.0,0.0,18.37,20.41,0.0,0.0,6.12,0.0,55.1,0.0
527548,Matovce,7,SK,93.2%,0.0%,0.0%,6.8%,527548.0,Pellegrini,0.0,0.0,0.0,26.79,17.86,0.0,3.57,5.36,0.0,46.43,0.0
527556,Medvedie - Медведже,7,SK,52.3%,0.0%,0.0%,40.9%,527556.0,Pellegrini,0.0,2.86,0.0,14.29,8.57,0.0,0.0,0.0,2.86,71.43,0.0
527564,Mestisko,7,SK,96.0%,0.4%,0.0%,2.7%,527564.0,Pellegrini,0.0,2.48,0.0,11.39,16.83,0.0,1.98,1.49,0.0,65.84,0.0
527572,Miková - Микова,7,SK,33.6%,1.4%,19.9%,31.5%,527572.0,Pellegrini,0.0,0.0,0.0,28.26,21.74,2.17,0.0,8.7,0.0,39.13,0.0
527581,Miňovce,7,SK,97.9%,0.0%,0.0%,0.6%,527581.0,Pellegrini,0.0,0.0,0.0,10.12,33.33,0.6,1.79,0.0,0.0,54.17,0.0
527599,Miroľa - Мироля,7,SK,62.5%,0.0%,0.0%,35.7%,527599.0,Pellegrini,2.56,0.0,2.56,23.08,10.26,2.56,2.56,0.0,0.0,56.41,0.0
527602,Mlynárovce,7,SK,84.2%,0.0%,1.9%,11.6%,527602.0,Pellegrini,0.0,0.0,0.0,10.42,5.21,0.0,2.08,9.38,0.0,72.92,0.0
527611,Mrázovce,7,SK,97.5%,0.0%,0.0%,1.2%,527611.0,Pellegrini,0.0,0.0,0.0,19.05,16.67,0.0,7.14,0.0,0.0,57.14,0.0
527629,Nižná Jedľová - Нижня Ядлова,7,SK,62.5%,0.0%,0.0%,35.6%,527629.0,Pellegrini,0.0,6.56,1.64,4.92,36.07,1.64,1.64,6.56,0.0,40.98,0.0
527637,Nižná Olšava,7,SK,96.2%,0.0%,0.0%,1.7%,527637.0,Pellegrini,0.0,0.65,0.0,18.95,15.03,0.0,4.58,2.61,0.0,58.17,0.0
527645,Nižná Pisaná,7,SK,73.5%,1.2%,0.0%,16.9%,527645.0,Pellegrini,0.0,1.92,0.0,7.69,15.38,1.92,0.0,0.0,0.0,73.08,0.0
527653,Nižný Komárnik,7,SK,80.3%,0.0%,3.9%,11.2%,527653.0,Pellegrini,0.0,0.0,2.99,25.37,7.46,2.99,0.0,0.0,0.0,61.19,0.0
527661,Nižný Mirošov,7,SK,78.1%,0.0%,4.4%,13.3%,527661.0,Pellegrini,0.0,0.0,0.0,20.48,16.87,0.0,2.41,2.41,0.0,57.83,0.0
527670,Nižný Orlík,7,SK,75.7%,0.0%,0.0%,18.0%,527670.0,Pellegrini,0.0,0.57,0.0,14.29,19.43,0.0,1.71,0.57,0.0,63.43,0.0
527688,Nová Polianka,7,SK,93.9%,0.0%,0.0%,3.0%,527688.0,Pellegrini,0.0,0.0,0.0,24.24,9.09,0.0,3.03,0.0,3.03,60.61,0.0
527696,Okrúhle,7,SK,92.3%,0.0%,0.3%,1.2%,527696.0,Pellegrini,0.0,1.28,0.0,19.15,25.11,0.0,1.28,1.28,0.0,51.91,0.0
527700,Oľšavka (SP),7,SK,80.1%,0.0%,0.0%,15.7%,527700.0,Pellegrini,0.0,1.16,0.0,20.93,22.09,2.33,2.33,1.16,0.0,50.0,0.0
527718,Potôčky,7,SK,87.1%,0.0%,0.0%,12.9%,527718.0,Pellegrini,0.0,0.0,0.0,14.29,17.14,5.71,5.71,2.86,0.0,54.29,0.0
527726,Potoky,7,SK,88.6%,0.0%,0.0%,5.7%,527726.0,Pellegrini,0.0,0.0,0.0,23.81,0.0,0.0,0.0,0.0,0.0,76.19,0.0
527734,Príkra,7,SK,100.0%,0.0%,0.0%,0.0%,527734.0,Harabin,0.0,0.0,0.0,38.46,7.69,15.38,0.0,0.0,0.0,38.46,0.0
527742,Pstriná - Пстрина,7,SK,58.9%,0.0%,0.0%,39.3%,527742.0,Pellegrini,0.0,0.0,2.33,13.95,13.95,2.33,0.0,0.0,2.33,65.12,0.0
527751,Radoma,7,SK,92.7%,0.0%,0.9%,0.2%,527751.0,Pellegrini,0.0,1.19,0.0,5.36,35.12,2.38,1.19,0.6,0.0,54.17,0.0
527769,Rakovčík - Раківчік,7,SK,72.8%,0.0%,0.0%,25.7%,527769.0,Pellegrini,0.0,0.0,0.0,8.57,14.29,1.43,2.86,0.0,0.0,72.86,0.0
527777,Rovné (SK),7,SK,67.4%,0.0%,10.9%,18.4%,527777.0,Pellegrini,0.95,0.0,0.48,18.57,11.9,0.95,0.95,2.86,0.0,63.33,0.0
527785,Roztoky,7,SK,46.3%,0.0%,37.4%,14.7%,527785.0,Harabin,1.19,0.0,0.0,47.62,4.76,1.19,0.0,5.95,0.0,39.29,0.0
527793,Kručov,7,SK,85.0%,0.0%,0.0%,12.1%,527793.0,Pellegrini,0.0,0.0,0.0,20.18,26.32,0.88,0.88,0.88,0.0,50.88,0.0
527807,Soboš,7,SK,88.9%,0.0%,0.0%,9.0%,527807.0,Pellegrini,0.0,0.0,0.0,16.88,15.58,0.0,1.3,5.19,0.0,59.74,1.3
527815,Soľník,7,SK,88.6%,0.0%,0.0%,11.4%,527815.0,Pellegrini,0.0,4.76,0.0,4.76,19.05,0.0,0.0,0.0,0.0,71.43,0.0
527823,Staškovce,7,SK,74.5%,0.4%,0.4%,18.3%,527823.0,Pellegrini,0.0,0.0,0.0,21.24,22.12,1.77,3.54,2.65,0.0,48.67,0.0
527831,Stročín,7,SK,85.2%,0.0%,10.2%,2.0%,527831.0,Pellegrini,0.0,1.11,0.0,20.56,10.56,2.22,0.0,3.33,0.0,62.22,0.0
527840,Stropkov,7,SK,84.8%,0.1%,2.7%,2.2%,527840.0,Pellegrini,0.0,1.05,0.06,14.66,34.27,0.65,2.02,2.56,0.0,44.72,0.0
527858,Svidnička,7,SK,82.4%,0.7%,0.7%,14.8%,527858.0,Pellegrini,0.0,2.94,0.0,27.94,5.88,2.94,4.41,0.0,1.47,54.41,0.0
527866,Šandal,7,SK,97.1%,0.0%,0.0%,1.6%,527866.0,Pellegrini,0.0,1.68,1.68,15.13,25.21,0.84,0.0,0.84,0.0,54.62,0.0
527874,Šarbov,7,SK,88.2%,0.0%,0.0%,5.9%,527874.0,Pellegrini,0.0,0.0,0.0,23.08,7.69,0.0,0.0,0.0,0.0,69.23,0.0
527882,Šarišský Štiavnik,7,SK,82.6%,0.0%,0.0%,12.1%,527882.0,Pellegrini,0.0,1.8,0.0,14.41,18.02,0.0,1.8,1.8,0.0,62.16,0.0
527891,Šemetkovce,7,SK,90.0%,0.0%,0.0%,7.8%,527891.0,Pellegrini,0.0,0.0,0.0,18.18,11.36,2.27,0.0,2.27,0.0,65.91,0.0
527904,Štefurov,7,SK,91.4%,0.0%,0.0%,6.7%,527904.0,Pellegrini,0.0,0.0,0.0,23.26,9.3,4.65,2.33,0.0,0.0,60.47,0.0
527912,Tisinec,7,SK,96.7%,0.0%,0.0%,1.5%,527912.0,Pellegrini,0.0,0.0,0.0,15.91,26.36,1.82,1.36,1.36,0.0,53.18,0.0
527921,Tokajík,7,SK,94.4%,0.0%,0.0%,5.6%,527921.0,Pellegrini,0.0,0.0,0.0,22.0,16.0,4.0,4.0,0.0,0.0,54.0,0.0
527939,Turany nad Ondavou,7,SK,97.1%,0.0%,0.0%,0.3%,527939.0,Korčok,0.0,0.61,0.61,13.94,40.0,0.61,2.42,1.82,0.0,40.0,0.0
527947,Vagrinec - Ваґрінець,7,SK,63.8%,0.0%,0.0%,35.3%,527947.0,Pellegrini,0.0,0.0,0.0,24.0,8.0,6.0,2.0,0.0,0.0,60.0,0.0
527955,Valkovce,7,SK,89.6%,0.5%,0.0%,7.5%,527955.0,Pellegrini,0.0,2.88,0.0,15.38,19.23,0.96,2.88,2.88,0.96,54.81,0.0
527963,Vápeník - Вапеник,7,SK,67.5%,0.0%,0.0%,20.0%,527963.0,Pellegrini,0.0,0.0,0.0,17.86,32.14,3.57,7.14,0.0,0.0,39.29,0.0
527971,Varechovce,7,SK,72.5%,0.0%,0.0%,18.8%,527971.0,Pellegrini,0.0,0.0,0.0,6.56,18.03,1.64,1.64,0.0,3.28,68.85,0.0
527980,Veľkrop,7,SK,83.5%,0.0%,4.8%,6.5%,527980.0,Pellegrini,0.0,0.0,0.0,10.0,5.71,1.43,0.0,8.57,0.0,74.29,0.0
527998,Vislava,7,SK,93.0%,0.0%,0.0%,4.5%,527998.0,Pellegrini,0.0,0.0,0.0,16.33,8.16,1.02,0.0,1.02,3.06,70.41,0.0
528005,Vladiča,7,SK,80.0%,0.0%,0.0%,12.3%,528005.0,Pellegrini,0.0,0.0,0.0,20.51,20.51,2.56,5.13,0.0,0.0,51.28,0.0
528013,Vojtovce,7,SK,78.6%,0.0%,0.0%,15.3%,528013.0,Pellegrini,0.0,0.0,0.0,13.95,13.95,2.33,0.0,0.0,0.0,69.77,0.0
528021,Vyškovce - Вышківцї,7,SK,68.9%,0.0%,6.8%,22.0%,528021.0,Pellegrini,1.47,0.0,0.0,22.06,26.47,2.94,1.47,1.47,1.47,42.65,0.0
528030,Vyšná Jedľová - Вышня Ядлова,7,SK,67.7%,0.0%,0.0%,27.0%,528030.0,Pellegrini,0.0,0.0,0.0,18.52,11.11,0.0,3.7,0.0,0.0,66.67,0.0
528048,Vyšná Olšava,7,SK,89.5%,0.0%,0.9%,2.7%,528048.0,Pellegrini,0.0,0.42,0.42,11.67,25.0,0.83,2.08,3.33,0.0,56.25,0.0
528056,Vyšná Pisaná - Вышня Писана,7,SK,58.5%,0.0%,0.0%,38.5%,528056.0,Pellegrini,0.0,0.0,0.0,25.93,20.37,0.0,1.85,0.0,1.85,50.0,0.0
528064,Vyšný Komárnik,7,SK,83.8%,0.0%,0.0%,15.0%,528064.0,Pellegrini,0.0,0.0,0.0,23.08,10.26,2.56,0.0,10.26,0.0,53.85,0.0
528072,Vyšný Mirošov - Вышнїй Мирошів,7,SK,68.2%,0.0%,7.2%,21.6%,528072.0,Pellegrini,0.0,0.59,0.0,20.71,11.24,0.0,0.0,1.18,0.0,66.27,0.0
528081,Vyšný Orlík - Вышнїй Верліх,7,SK,65.7%,0.0%,8.6%,21.3%,528081.0,Pellegrini,0.0,1.15,0.0,17.82,15.52,0.0,1.15,1.15,0.0,63.22,0.0
528099,Trebišov,8,SK,76.8%,0.9%,8.4%,0.2%,528099.0,Pellegrini,0.1,0.51,0.4,11.15,33.91,0.5,2.11,2.89,0.34,47.97,0.12
528102,Bačka - Bacska,8,HU,14.2%,78.0%,0.0%,0.2%,528102.0,Forró,0.0,0.0,70.37,3.7,3.7,0.74,0.0,1.48,0.0,20.0,0.0
528111,Bačkov,8,SK,95.6%,0.1%,1.1%,0.4%,528111.0,Pellegrini,0.0,0.74,0.0,14.81,17.78,0.74,0.37,5.56,0.0,60.0,0.0
528129,Bara - Bári,8,HU,45.4%,51.8%,0.0%,0.0%,528129.0,Forró,0.0,0.0,43.33,2.22,16.67,1.11,0.0,5.56,0.0,31.11,0.0
528137,Beša (MI) - Bés,8,HU,17.5%,76.7%,0.8%,0.0%,528137.0,Forró,0.0,0.96,50.0,1.92,13.46,0.96,0.0,0.96,0.96,30.77,0.0
528145,Biel - Bély,8,HU,26.9%,68.0%,1.3%,0.0%,528145.0,Pellegrini,0.0,0.32,33.87,6.07,16.61,1.28,0.32,4.47,0.96,36.1,0.0
528153,Svätá Mária - Bodrogszentmária,8,HU,22.0%,74.8%,0.0%,0.2%,528153.0,Forró,0.0,0.0,41.49,4.26,15.43,0.0,1.06,6.38,0.0,30.85,0.53
528161,Boľ - Boly,8,HU,23.2%,70.3%,0.3%,0.0%,528161.0,Forró,0.0,0.0,53.23,8.87,8.87,0.0,0.0,4.03,0.0,25.0,0.0
528170,Borša - Borsi,8,SK,59.9%,37.8%,0.0%,0.0%,528170.0,Pellegrini,0.22,0.67,18.4,3.33,25.28,0.44,0.22,5.1,0.44,45.68,0.22
528188,Boťany - Battyán,8,HU,14.2%,66.3%,9.6%,0.0%,528188.0,Forró,0.0,0.0,60.87,3.56,6.32,0.0,0.0,8.3,0.0,20.95,0.0
528200,Brehov - Imreg,8,SK,76.7%,20.9%,0.2%,0.0%,528200.0,Pellegrini,0.0,0.7,10.56,7.75,30.28,1.41,0.0,7.75,1.41,40.14,0.0
528218,Brezina,8,SK,96.8%,0.2%,0.8%,0.0%,528218.0,Pellegrini,0.0,0.87,0.0,6.93,31.6,0.87,3.03,1.73,0.0,54.98,0.0
528226,Byšta,8,SK,98.0%,0.0%,0.0%,0.0%,528226.0,Pellegrini,0.0,2.04,0.0,14.29,19.39,0.0,5.1,3.06,0.0,55.1,1.02
528234,Cejkov,8,SK,96.6%,0.6%,0.0%,0.3%,528234.0,Pellegrini,0.0,0.44,0.22,14.38,24.4,1.09,1.53,3.49,0.0,54.47,0.0
528242,Čeľovce,8,SK,89.6%,0.7%,1.6%,0.0%,528242.0,Pellegrini,0.0,0.56,0.56,10.06,32.4,1.12,2.23,1.12,0.0,51.4,0.56
528251,Čerhov,8,SK,89.1%,0.7%,2.4%,0.4%,528251.0,Pellegrini,0.0,0.0,0.0,10.78,34.91,0.43,2.59,2.16,0.0,49.14,0.0
528269,Černochov - Csarnahó,8,HU,39.4%,59.6%,0.0%,0.0%,528269.0,Pellegrini,0.0,0.0,26.32,5.26,15.79,0.0,1.32,9.21,0.0,42.11,0.0
528277,Čičarovce - Csicser,8,HU,9.4%,69.8%,18.1%,0.0%,528277.0,Forró,0.0,0.0,62.81,2.89,7.44,0.83,0.41,2.48,0.41,22.73,0.0
528285,Čierna - Ágcsernyő,8,HU,17.3%,72.1%,2.0%,0.0%,528285.0,Forró,0.0,0.0,57.14,1.43,10.71,2.14,0.0,3.57,0.0,25.0,0.0
528293,Čierna nad Tisou - Tiszacsernyő,8,HU,37.7%,51.4%,0.3%,0.1%,528293.0,Pellegrini,0.0,0.16,17.64,9.71,21.2,0.65,0.65,7.44,0.49,42.07,0.0
528307,Čierne Pole,8,SK,89.3%,8.3%,0.0%,0.0%,528307.0,Pellegrini,0.86,0.0,0.86,18.1,31.03,0.0,3.45,3.45,0.0,42.24,0.0
528315,Dargov,8,SK,97.7%,0.0%,0.0%,0.5%,528315.0,Pellegrini,0.0,0.0,0.0,18.44,34.75,0.35,2.84,2.84,0.71,39.36,0.71
528323,Dobrá - Kisdobra,8,HU,27.9%,66.6%,2.5%,0.2%,528323.0,Pellegrini,0.0,2.02,38.38,4.04,4.04,1.01,0.0,9.09,0.0,41.41,0.0
528331,Drahňov - Deregnyő,8,HU,29.2%,54.9%,10.2%,0.1%,528331.0,Pellegrini,0.0,0.0,8.2,7.65,11.48,2.73,0.0,6.56,0.0,63.39,0.0
528340,Dvorianky,8,SK,97.2%,0.2%,0.0%,0.2%,528340.0,Pellegrini,0.66,0.0,0.0,8.88,28.95,0.99,0.66,3.29,0.0,56.58,0.0
528358,Egreš,8,SK,94.8%,0.0%,0.2%,0.0%,528358.0,Pellegrini,0.0,0.0,0.0,10.34,31.9,0.0,0.0,2.59,0.0,55.17,0.0
528366,Hraň,8,SK,91.0%,0.8%,1.0%,0.0%,528366.0,Pellegrini,0.44,0.0,0.22,13.0,19.6,0.88,2.64,4.19,0.22,58.37,0.44
528374,Hrčeľ,8,SK,91.7%,0.0%,1.5%,0.0%,528374.0,Pellegrini,0.0,0.0,0.0,12.58,23.9,0.63,0.63,1.89,0.0,60.38,0.0
528382,Hriadky,8,SK,98.1%,0.0%,0.0%,0.0%,528382.0,Korčok,0.0,0.0,0.0,19.53,41.42,0.59,1.18,4.14,0.59,32.54,0.0
528391,Ižkovce - Iske,8,HU,23.1%,71.4%,0.0%,0.0%,528391.0,Pellegrini,0.0,0.0,35.29,7.84,1.96,0.0,1.96,0.0,0.0,52.94,0.0
528404,Kapušianske Kľačany - Kaposkelecsény,8,HU,9.4%,77.8%,5.8%,0.1%,528404.0,Forró,0.0,0.0,65.55,1.91,11.96,0.48,0.96,0.96,0.0,18.18,0.0
528412,Kašov,8,SK,97.0%,0.3%,0.0%,0.0%,528412.0,Pellegrini,0.0,0.0,0.0,20.37,19.44,3.7,4.63,0.93,0.0,50.93,0.0
528421,Kazimír,8,SK,96.3%,0.2%,0.0%,0.0%,528421.0,Pellegrini,0.0,0.36,0.36,11.03,28.11,0.36,1.07,3.2,0.36,55.16,0.0
