obec_code,Danko,Dubovský,Forró,Harabin,Korčok,Kotleba,Kubiš,Matovič,Náhlik,Pellegrini,Švec,Víťazný kandidát
528480,0.0,0.0,29.63,0.0,59.26,11.11,0.0,0.0,0.0,0.0,0.0,Korčok
528498,0.0,0.0,34.48,0.0,48.28,0.0,13.79,3.45,0.0,0.0,0.0,Korčok
528501,2.71,0.45,8.6,0.0,86.88,1.36,0.0,0.0,0.0,0.0,0.0,Korčok
528510,4.0,1.14,10.29,0.0,78.29,1.14,0.57,0.57,4.0,0.0,0.0,Korčok
528528,5.13,0.0,33.33,0.0,56.41,5.13,0.0,0.0,0.0,0.0,0.0,Korčok
528536,0.0,0.0,54.84,0.0,38.71,3.23,0.0,3.23,0.0,0.0,0.0,Forró
528544,13.64,2.27,15.91,2.27,50.0,0.0,4.55,4.55,6.82,0.0,0.0,Korčok
528552,0.0,0.0,45.83,0.0,50.0,0.0,4.17,0.0,0.0,0.0,0.0,Korčok
528561,4.17,12.5,8.33,0.0,54.17,0.0,20.83,0.0,0.0,0.0,0.0,Korčok
528579,0.0,0.0,16.36,0.0,49.09,0.0,7.27,1.82,25.45,0.0,0.0,Korčok
528587,4.85,0.0,29.13,0.0,62.14,1.94,0.49,0.0,0.0,0.97,0.49,Korčok
528609,1.08,1.08,11.87,0.0,84.89,0.72,0.0,0.0,0.0,0.36,0.0,Korčok
528617,1.08,1.08,21.51,0.0,65.59,9.68,0.0,0.0,1.08,0.0,0.0,Korčok
528625,3.17,0.0,44.44,0.0,50.79,1.59,0.0,0.0,0.0,0.0,0.0,Korčok
528633,0.0,0.0,13.95,0.0,60.47,1.16,4.65,0.0,19.77,0.0,0.0,Korčok
528641,2.13,0.0,42.55,2.13,51.06,2.13,0.0,0.0,0.0,0.0,0.0,Korčok
528650,2.56,2.56,53.85,0.0,35.9,2.56,0.0,0.0,2.56,0.0,0.0,Forró
528668,22.73,0.0,9.09,0.0,59.09,4.55,0.0,0.0,4.55,0.0,0.0,Korčok
528676,2.67,3.21,38.5,0.0,53.48,1.07,1.07,0.0,0.0,0.0,0.0,Korčok
528684,0.0,0.0,29.82,0.0,61.4,0.0,5.26,0.0,1.75,0.0,1.75,Korčok
528692,4.65,0.0,4.65,0.0,39.53,0.0,2.33,0.0,46.51,0.0,2.33,Náhlik
528706,8.33,5.56,8.33,5.56,72.22,0.0,0.0,0.0,0.0,0.0,0.0,Korčok
528714,0.0,0.0,41.94,3.23,45.16,0.0,3.23,0.0,6.45,0.0,0.0,Korčok
528722,2.28,0.89,29.04,0.5,63.43,2.48,0.1,0.3,0.5,0.4,0.1,Korčok
528731,0.0,0.0,54.05,0.0,43.24,0.0,0.0,0.0,2.7,0.0,0.0,Forró
528749,0.0,6.25,31.25,0.0,43.75,12.5,0.0,0.0,6.25,0.0,0.0,Korčok
528757,0.0,1.01,19.19,0.0,79.8,0.0,0.0,0.0,0.0,0.0,0.0,Korčok
528765,0.0,0.0,55.56,0.0,44.44,0.0,0.0,0.0,0.0,0.0,0.0,Forró
528773,0.95,0.24,4.98,0.0,93.6,0.0,0.24,0.0,0.0,0.0,0.0,Korčok
528781,0.0,0.0,73.17,0.0,14.63,2.44,0.0,4.88,4.88,0.0,0.0,Forró
528790,0.0,0.0,57.14,0.0,42.86,0.0,0.0,0.0,0.0,0.0,0.0,Forró
528803,0.0,0.0,42.86,0.0,50.0,3.57,0.0,0.0,0.0,3.57,0.0,Korčok
528811,0.0,0.0,10.71,0.0,87.5,1.79,0.0,0.0,0.0,0.0,0.0,Korčok
528820,0.0,0.0,76.92,0.0,10.26,5.13,0.0,0.0,7.69,0.0,0.0,Forró
528838,4.55,0.0,40.91,0.0,50.0,0.0,0.0,0.0,4.55,0.0,0.0,Korčok
528846,0.0,4.35,19.57,0.0,68.48,5.43,1.09,1.09,0.0,0.0,0.0,Korčok
528854,0.0,4.55,45.45,0.0,40.91,4.55,0.0,0.0,4.55,0.0,0.0,Forró
528862,3.45,0.0,24.14,0.0,68.97,0.0,3.45,0.0,0.0,0.0,0.0,Korčok
528871,5.13,0.0,61.54,0.0,28.21,5.13,0.0,0.0,0.0,0.0,0.0,Forró
528889,0.0,0.0,71.43,0.0,28.57,0.0,0.0,0.0,0.0,0.0,0.0,Forró
528897,6.67,0.0,26.67,0.0,53.33,6.67,6.67,0.0,0.0,0.0,0.0,Korčok
528901,2.13,0.0,36.17,0.0,59.04,1.6,0.0,1.06,0.0,0.0,0.0,Korčok
528919,0.0,2.06,52.58,1.03,40.21,0.0,0.0,0.0,3.09,1.03,0.0,Forró
528927,0.0,0.0,68.75,3.12,28.12,0.0,0.0,0.0,0.0,0.0,0.0,Forró
528935,0.0,0.0,53.85,0.0,33.33,7.69,0.0,0.0,5.13,0.0,0.0,Forró
528943,0.56,0.0,11.24,0.56,87.08,0.56,0.0,0.0,0.0,0.0,0.0,Korčok
528951,0.0,0.0,75.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,Forró
528960,0.0,0.0,34.85,0.0,60.61,3.03,0.0,0.0,0.0,1.52,0.0,Korčok
528978,0.0,0.0,16.67,0.0,50.0,0.0,0.0,0.0,33.33,0.0,0.0,Korčok
528986,0.0,0.0,63.16,0.0,36.84,0.0,0.0,0.0,0.0,0.0,0.0,Forró
528994,0.0,20.0,20.0,0.0,30.0,10.0,0.0,0.0,20.0,0.0,0.0,Korčok
529001,1.48,1.48,5.19,0.0,91.11,0.0,0.0,0.0,0.74,0.0,0.0,Korčok
529010,0.0,20.0,40.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,Forró
529028,3.7,0.0,7.41,0.0,85.19,3.7,0.0,0.0,0.0,0.0,0.0,Korčok
529036,5.56,0.0,38.89,0.0,55.56,0.0,0.0,0.0,0.0,0.0,0.0,Korčok
529044,14.29,4.76,14.29,0.0,66.67,0.0,0.0,0.0,0.0,0.0,0.0,Korčok
529052,7.69,0.0,46.15,0.0,43.59,2.56,0.0,0.0,0.0,0.0,0.0,Forró
529061,0.0,0.0,33.33,0.0,33.33,16.67,16.67,0.0,0.0,0.0,0.0,Forró
529079,0.0,0.0,8.05,0.0,90.8,1.15,0.0,0.0,0.0,0.0,0.0,Korčok
529087,0.0,11.11,66.67,0.0,11.11,0.0,0.0,0.0,0.0,11.11,0.0,Forró
529095,0.0,7.14,35.71,7.14,28.57,14.29,0.0,0.0,0.0,0.0,7.14,Forró
529109,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,Korčok
529117,0.0,0.0,72.73,0.0,9.09,9.09,0.0,0.0,9.09,0.0,0.0,Forró
529125,2.14,0.31,14.68,0.61,81.35,0.61,0.0,0.31,0.0,0.0,0.0,Korčok
529133,0.99,1.98,47.52,1.98,44.55,1.49,0.5,0.0,0.5,0.0,0.5,Forró
529141,0.0,0.0,20.83,0.0,77.98,0.6,0.0,0.0,0.0,0.0,0.6,Korčok
529150,3.57,0.0,22.62,2.38,69.05,2.38,0.0,0.0,0.0,0.0,0.0,Korčok
529168,0.0,7.35,50.0,0.0,38.24,4.41,0.0,0.0,0.0,0.0,0.0,Forró
529176,0.46,0.15,9.13,0.0,89.63,0.62,0.0,0.0,0.0,0.0,0.0,Korčok
529184,20.0,0.0,20.0,0.0,20.0,40.0,0.0,0.0,0.0,0.0,0.0,Kotleba
529192,0.0,0.0,41.18,0.0,50.98,5.88,0.0,0.0,0.0,0.0,1.96,Korčok
529206,0.0,0.0,30.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,Korčok
529214,0.0,0.0,66.67,0.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,Forró
529222,0.57,0.29,8.05,0.0,90.66,0.29,0.14,0.0,0.0,0.0,0.0,Korčok
529231,6.67,0.0,33.33,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,Korčok
529249,5.88,0.0,23.53,0.0,70.59,0.0,0.0,0.0,0.0,0.0,0.0,Korčok
529257,0.0,0.92,35.78,0.92,55.96,4.59,0.0,0.0,0.92,0.0,0.92,Korčok
529265,0.71,1.13,5.93,0.28,90.82,0.85,0.0,0.0,0.28,0.0,0.0,Korčok
529273,0.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,Forró
529281,0.0,0.0,15.38,0.0,61.54,7.69,0.0,7.69,7.69,0.0,0.0,Korčok
529290,0.0,0.0,5.59,0.0,93.01,0.0,0.0,0.7,0.7,0.0,0.0,Korčok
542652,1.17,0.09,65.72,0.3,28.97,1.64,0.3,0.69,0.56,0.17,0.39,Forró
542661,0.0,0.0,77.27,0.0,22.73,0.0,0.0,0.0,0.0,0.0,0.0,Forró
542695,0.0,0.0,60.87,0.0,34.78,4.35,0.0,0.0,0.0,0.0,0.0,Forró
542709,7.14,0.0,64.29,0.0,28.57,0.0,0.0,0.0,0.0,0.0,0.0,Forró
542717,1.31,0.0,63.4,0.0,30.07,4.58,0.0,0.0,0.0,0.0,0.65,Forró
542733,1.83,0.0,72.94,0.23,23.17,0.69,0.23,0.0,0.23,0.46,0.23,Forró
542741,2.63,0.0,68.42,1.32,25.0,2.63,0.0,0.0,0.0,0.0,0.0,Forró
542776,0.0,0.0,75.0,0.0,8.33,0.0,0.0,16.67,0.0,0.0,0.0,Forró
542792,0.0,0.0,47.22,0.0,30.56,16.67,0.0,0.0,2.78,0.0,2.78,Forró
542806,0.0,0.0,57.14,0.0,14.29,21.43,7.14,0.0,0.0,0.0,0.0,Forró
542822,0.68,0.68,59.18,0.68,36.05,2.72,0.0,0.0,0.0,0.0,0.0,Forró
542849,0.0,0.0,73.03,2.25,21.35,1.12,0.0,0.0,0.0,1.12,1.12,Forró
542857,0.0,0.0,55.56,0.0,33.33,3.7,7.41,0.0,0.0,0.0,0.0,Forró
542873,4.08,0.0,67.35,0.0,20.41,8.16,0.0,0.0,0.0,0.0,0.0,Forró
542881,0.0,0.0,56.52,0.0,43.48,0.0,0.0,0.0,0.0,0.0,0.0,Forró
542890,0.0,2.94,52.94,0.0,32.35,8.82,2.94,0.0,0.0,0.0,0.0,Forró
542920,1.39,0.0,62.5,0.0,33.33,2.78,0.0,0.0,0.0,0.0,0.0,Forró
542938,2.34,0.0,60.94,0.0,30.47,3.91,0.78,0.0,1.56,0.0,0.0,Forró
542954,0.0,0.0,61.43,0.0,37.14,1.43,0.0,0.0,0.0,0.0,0.0,Forró
542962,2.27,0.0,62.12,0.76,32.58,1.52,0.0,0.0,0.0,0.76,0.0,Forró
542971,1.87,0.0,63.55,0.0,33.64,0.0,0.0,0.0,0.93,0.0,0.0,Forró
543004,3.77,0.31,64.47,0.0,30.19,0.94,0.0,0.0,0.31,0.0,0.0,Forró
543039,4.44,0.0,68.89,0.0,24.44,0.0,2.22,0.0,0.0,0.0,0.0,Forró
543047,0.0,0.0,69.74,0.0,25.0,3.95,0.0,0.0,1.32,0.0,0.0,Forró
543055,0.0,0.0,59.49,0.0,34.18,2.53,3.8,0.0,0.0,0.0,0.0,Forró
543063,1.82,0.0,60.0,1.82,29.09,7.27,0.0,0.0,0.0,0.0,0.0,Forró
543071,2.72,0.0,66.67,0.0,25.85,3.4,0.0,0.68,0.68,0.0,0.0,Forró
543080,0.0,0.0,67.19,0.0,29.69,0.0,0.0,3.12,0.0,0.0,0.0,Forró
543101,0.79,0.0,61.9,0.0,34.13,0.0,0.0,0.79,0.0,2.38,0.0,Forró
543110,11.76,0.0,52.94,0.0,29.41,5.88,0.0,0.0,0.0,0.0,0.0,Forró
543136,0.0,0.0,68.29,0.0,21.95,8.54,0.0,1.22,0.0,0.0,0.0,Forró
543144,3.23,0.0,35.48,3.23,58.06,0.0,0.0,0.0,0.0,0.0,0.0,Korčok
543152,0.83,0.0,14.05,1.65,82.64,0.0,0.0,0.0,0.0,0.83,0.0,Korčok
543161,0.0,0.0,37.32,0.7,61.27,0.7,0.0,0.0,0.0,0.0,0.0,Korčok
543179,0.99,0.0,26.73,0.0,72.28,0.0,0.0,0.0,0.0,0.0,0.0,Korčok
543187,1.03,0.0,54.64,0.52,35.05,5.67,0.52,0.0,1.55,1.03,0.0,Forró
543195,1.14,1.14,43.18,1.14,52.27,0.0,0.0,0.0,1.14,0.0,0.0,Korčok
543209,0.0,0.0,27.27,0.0,72.73,0.0,0.0,0.0,0.0,0.0,0.0,Korčok
543225,2.67,0.0,48.0,0.0,49.33,0.0,0.0,0.0,0.0,0.0,0.0,Korčok
543233,3.31,1.65,43.8,0.0,43.8,5.79,1.65,0.0,0.0,0.0,0.0,Forró
543241,2.13,2.13,65.96,0.0,21.28,2.13,4.26,2.13,0.0,0.0,0.0,Forró
543250,0.0,0.0,55.56,0.0,42.59,1.85,0.0,0.0,0.0,0.0,0.0,Forró
543268,0.78,0.34,39.08,0.11,56.89,1.46,0.45,0.11,0.56,0.22,0.0,Korčok
543276,0.0,0.0,23.91,0.0,76.09,0.0,0.0,0.0,0.0,0.0,0.0,Korčok
543284,1.4,0.23,15.15,0.0,81.59,0.7,0.0,0.23,0.7,0.0,0.0,Korčok
543292,0.6,0.22,40.86,0.38,55.74,1.04,0.05,0.05,0.55,0.27,0.22,Korčok
543306,4.0,2.0,32.0,4.0,56.0,2.0,0.0,0.0,0.0,0.0,0.0,Korčok
543314,0.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,Forró
543322,0.79,0.4,63.49,0.0,31.35,2.78,0.4,0.0,0.0,0.0,0.79,Forró
543331,4.51,0.59,11.96,0.0,81.76,0.2,0.2,0.2,0.59,0.0,0.0,Korčok
543349,0.0,0.0,55.77,0.0,42.31,1.92,0.0,0.0,0.0,0.0,0.0,Forró
543357,0.0,1.2,60.24,0.0,27.71,10.84,0.0,0.0,0.0,0.0,0.0,Forró
543365,8.29,0.46,23.04,1.38,63.59,1.84,0.0,0.0,1.38,0.0,0.0,Korčok
543373,2.0,0.0,12.57,0.18,83.79,0.91,0.18,0.18,0.18,0.0,0.0,Korčok
543381,3.33,0.0,50.0,0.0,46.67,0.0,0.0,0.0,0.0,0.0,0.0,Forró
543390,7.69,0.0,61.54,0.0,0.0,23.08,0.0,0.0,0.0,7.69,0.0,Forró
543403,0.0,0.0,52.78,0.93,44.44,0.0,0.0,0.0,0.93,0.93,0.0,Forró
543411,0.99,0.0,48.51,0.0,48.51,0.99,0.0,0.0,0.99,0.0,0.0,Forró
543420,0.0,0.0,45.45,18.18,36.36,0.0,0.0,0.0,0.0,0.0,0.0,Forró
543438,3.33,0.0,53.33,0.0,40.0,0.0,0.0,0.0,0.0,0.0,3.33,Forró
543446,0.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,Forró
543454,33.33,0.0,66.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Forró
543462,12.5,0.0,87.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Forró
543471,0.0,0.0,23.08,0.0,76.92,0.0,0.0,0.0,0.0,0.0,0.0,Korčok
543489,5.69,0.0,44.72,0.81,47.15,0.0,0.81,0.0,0.81,0.0,0.0,Korčok
543497,1.17,1.17,42.97,0.0,51.17,2.73,0.0,0.39,0.39,0.0,0.0,Korčok
543501,0.91,0.0,5.75,0.15,92.74,0.0,0.0,0.0,0.3,0.15,0.0,Korčok
543519,1.15,0.0,8.49,0.11,88.99,0.57,0.34,0.11,0.23,0.0,0.0,Korčok
543527,0.0,0.0,60.38,0.0,33.96,1.89,0.0,0.0,0.0,0.0,3.77,Forró
543535,2.24,0.0,41.04,0.0,47.76,6.72,0.0,0.0,0.75,0.75,0.75,Korčok
543551,1.14,0.0,34.09,0.0,60.23,3.41,0.0,0.0,0.0,0.0,1.14,Korčok
543560,2.01,1.34,40.94,0.67,53.02,0.67,0.0,0.0,0.67,0.67,0.0,Korčok
543578,1.45,0.58,38.15,0.29,57.23,1.16,0.0,0.0,1.16,0.0,0.0,Korčok
543586,1.29,0.78,25.06,0.52,70.8,1.29,0.26,0.0,0.0,0.0,0.0,Korčok
543594,1.12,0.0,50.14,0.28,43.98,3.36,0.28,0.28,0.0,0.28,0.28,Forró
543608,0.41,0.41,38.27,0.0,59.67,0.41,0.0,0.0,0.0,0.41,0.41,Korčok
543616,0.0,0.93,61.11,0.93,33.33,0.0,2.78,0.0,0.0,0.93,0.0,Forró
543624,0.39,0.2,28.18,0.98,68.88,1.17,0.2,0.0,0.0,0.0,0.0,Korčok
543632,0.0,0.0,82.86,0.0,8.57,0.0,5.71,0.0,0.0,0.0,2.86,Forró
543641,0.0,3.39,38.98,0.0,55.93,0.0,0.0,0.0,1.69,0.0,0.0,Korčok
543659,0.33,0.33,13.68,0.33,83.71,0.33,0.33,0.0,0.65,0.0,0.33,Korčok
543667,0.0,0.0,64.29,0.0,34.82,0.0,0.0,0.0,0.0,0.89,0.0,Forró
543675,6.06,0.0,33.33,0.0,48.48,6.06,0.0,0.0,3.03,3.03,0.0,Korčok
543683,3.7,0.0,55.56,0.0,33.33,0.0,3.7,0.0,0.0,0.0,3.7,Forró
543691,0.0,0.0,72.22,0.0,22.22,5.56,0.0,0.0,0.0,0.0,0.0,Forró
543705,4.04,1.01,65.66,0.0,23.23,3.03,2.02,1.01,0.0,0.0,0.0,Forró
543713,2.24,0.0,6.72,0.0,91.04,0.0,0.0,0.0,0.0,0.0,0.0,Korčok
543721,1.69,0.0,44.07,0.0,54.24,0.0,0.0,0.0,0.0,0.0,0.0,Korčok
543730,8.0,0.0,20.0,0.0,68.0,0.0,0.0,0.0,4.0,0.0,0.0,Korčok
543748,0.0,0.0,22.92,0.0,75.0,0.0,0.0,1.04,0.0,0.0,1.04,Korčok
543756,0.0,3.0,45.0,1.0,49.0,1.0,0.0,0.0,1.0,0.0,0.0,Korčok
543764,0.0,0.0,36.36,0.0,36.36,0.0,9.09,0.0,18.18,0.0,0.0,Forró
543772,2.56,0.85,35.04,0.0,52.99,3.42,3.42,0.0,1.71,0.0,0.0,Korčok
543781,0.0,0.0,54.55,0.0,9.09,36.36,0.0,0.0,0.0,0.0,0.0,Forró
543799,0.0,0.0,12.0,0.0,72.0,0.0,8.0,0.0,8.0,0.0,0.0,Korčok
543802,1.49,2.48,42.57,0.0,47.03,0.0,5.45,0.0,0.99,0.0,0.0,Korčok
543811,0.0,14.29,14.29,14.29,28.57,14.29,0.0,0.0,0.0,14.29,0.0,Korčok
543829,0.0,0.0,28.57,0.0,66.67,0.0,0.0,0.0,4.76,0.0,0.0,Korčok
543845,1.22,0.0,43.9,0.0,50.0,3.66,0.0,0.0,1.22,0.0,0.0,Korčok
543853,0.72,0.48,31.7,0.12,49.46,1.79,0.95,0.24,13.83,0.48,0.24,Korčok
543861,2.67,1.33,41.33,0.0,53.33,1.33,0.0,0.0,0.0,0.0,0.0,Korčok
543870,0.0,0.0,14.04,0.0,26.32,0.0,0.0,0.0,59.65,0.0,0.0,Náhlik
543888,66.67,0.0,9.52,0.0,14.29,0.0,0.0,4.76,4.76,0.0,0.0,Danko
543896,17.39,1.45,24.64,0.0,40.58,0.0,7.25,1.45,5.8,0.0,1.45,Korčok
543900,2.08,0.0,43.75,2.08,50.0,0.0,2.08,0.0,0.0,0.0,0.0,Korčok
543918,0.0,3.23,38.71,3.23,38.71,0.0,9.68,0.0,6.45,0.0,0.0,Forró
543926,2.27,9.09,34.09,0.0,45.45,0.0,6.82,0.0,2.27,0.0,0.0,Korčok
543934,0.0,5.88,29.41,5.88,58.82,0.0,0.0,0.0,0.0,0.0,0.0,Korčok
543942,0.0,0.81,2.42,0.0,82.26,0.81,0.81,0.0,12.9,0.0,0.0,Korčok
543951,0.43,0.43,23.5,0.85,72.65,1.71,0.0,0.0,0.0,0.0,0.43,Korčok
543969,5.0,0.0,7.5,0.0,87.5,0.0,0.0,0.0,0.0,0.0,0.0,Korčok
543977,0.0,6.67,30.0,0.0,60.0,0.0,0.0,0.0,3.33,0.0,0.0,Korčok
543985,4.0,0.0,20.0,0.0,72.0,2.0,2.0,0.0,0.0,0.0,0.0,Korčok
543993,0.0,10.0,45.0,5.0,35.0,0.0,0.0,0.0,5.0,0.0,0.0,Forró
544001,0.72,0.72,20.86,0.72,66.19,10.07,0.0,0.0,0.0,0.72,0.0,Korčok
544019,4.69,0.0,34.38,1.04,54.69,2.6,1.56,0.0,1.04,0.0,0.0,Korčok
544027,1.01,0.0,56.57,0.0,39.39,1.01,1.01,0.0,1.01,0.0,0.0,Forró
544035,1.72,1.72,44.83,0.0,50.0,1.72,0.0,0.0,0.0,0.0,0.0,Korčok
544043,0.0,0.0,37.04,3.7,51.85,3.7,0.0,0.0,3.7,0.0,0.0,Korčok
544051,0.93,1.32,51.61,0.24,43.03,1.95,0.19,0.0,0.34,0.19,0.19,Forró
544060,0.0,0.0,84.21,0.0,15.79,0.0,0.0,0.0,0.0,0.0,0.0,Forró
544078,0.95,0.95,6.65,0.0,91.14,0.0,0.0,0.0,0.32,0.0,0.0,Korčok
544086,0.0,1.3,25.97,0.0,70.13,2.6,0.0,0.0,0.0,0.0,0.0,Korčok
544094,0.7,0.0,25.17,0.0,72.73,0.7,0.7,0.0,0.0,0.0,0.0,Korčok
544108,0.0,0.0,68.18,0.0,27.27,4.55,0.0,0.0,0.0,0.0,0.0,Forró
544116,0.41,0.14,6.92,0.0,92.25,0.14,0.0,0.0,0.0,0.0,0.14,Korčok
544124,1.12,0.0,2.52,0.0,95.8,0.0,0.28,0.0,0.0,0.28,0.0,Korčok
544132,1.35,0.0,54.05,0.0,43.24,1.35,0.0,0.0,0.0,0.0,0.0,Forró
544141,0.0,0.0,60.0,0.0,30.0,0.0,0.0,0.0,10.0,0.0,0.0,Forró
544159,2.44,0.0,80.49,2.44,14.63,0.0,0.0,0.0,0.0,0.0,0.0,Forró
544167,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Forró
544175,2.7,1.8,33.33,0.9,57.66,3.6,0.0,0.0,0.0,0.0,0.0,Korčok
544183,2.04,4.08,18.37,0.0,55.1,4.08,16.33,0.0,0.0,0.0,0.0,Korčok
544191,0.0,0.0,75.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,Forró
544205,0.0,0.0,50.0,0.0,0.0,25.0,0.0,0.0,25.0,0.0,0.0,Forró
544213,0.52,0.0,24.39,0.17,74.04,0.35,0.0,0.35,0.17,0.0,0.0,Korčok
544221,1.43,0.0,35.71,0.0,60.0,2.86,0.0,0.0,0.0,0.0,0.0,Korčok
544230,0.2,0.0,5.73,0.2,93.68,0.0,0.2,0.0,0.0,0.0,0.0,Korčok
545333,0.49,0.06,79.53,0.12,16.77,0.68,0.68,0.18,1.48,0.0,0.0,Forró
545350,2.22,0.0,75.56,0.0,22.22,0.0,0.0,0.0,0.0,0.0,0.0,Forró
545589,1.46,0.0,64.79,0.21,30.83,1.46,0.21,0.21,0.62,0.0,0.21,Forró
545635,1.83,0.92,68.81,0.0,22.02,4.59,0.0,0.0,0.0,0.92,0.92,Forró
545651,0.0,0.0,53.73,1.49,40.3,0.0,0.0,0.0,1.49,0.0,2.99,Forró
545686,2.2,0.0,71.37,0.0,22.91,3.08,0.0,0.0,0.0,0.44,0.0,Forró
545741,1.67,0.21,74.74,0.21,20.04,1.25,0.21,0.42,0.63,0.63,0.0,Forró
545961,2.04,0.0,75.51,0.0,20.41,2.04,0.0,0.0,0.0,0.0,0.0,Forró
546640,1.3,0.0,55.84,1.3,37.66,0.0,0.0,0.0,2.6,1.3,0.0,Forró
546682,1.82,0.0,63.03,0.0,30.91,3.03,0.61,0.0,0.0,0.0,0.61,Forró
547522,2.48,0.0,57.02,0.83,38.02,0.83,0.83,0.0,0.0,0.0,0.0,Forró
547557,2.08,0.0,67.71,0.0,29.17,1.04,0.0,0.0,0.0,0.0,0.0,Forró
547590,7.14,0.0,67.86,3.57,17.86,3.57,0.0,0.0,0.0,0.0,0.0,Forró
547611,0.0,0.88,61.95,0.88,34.51,0.88,0.88,0.0,0.0,0.0,0.0,Forró
547620,0.0,0.0,77.27,0.0,22.73,0.0,0.0,0.0,0.0,0.0,0.0,Forró
555487,1.19,0.0,61.9,0.0,33.33,2.38,1.19,0.0,0.0,0.0,0.0,Forró
555495,0.71,0.0,62.86,0.0,35.0,0.71,0.71,0.0,0.0,0.0,0.0,Forró
555509,0.58,0.19,85.74,0.19,12.52,0.39,0.19,0.0,0.19,0.0,0.0,Forró
555517,1.35,0.0,51.35,0.0,37.84,1.35,2.7,1.35,4.05,0.0,0.0,Forró
555541,2.74,0.0,57.53,1.37,28.77,1.37,2.74,0.0,5.48,0.0,0.0,Forró
555568,5.0,0.0,40.0,0.0,35.0,0.0,7.5,0.0,12.5,0.0,0.0,Forró
555576,5.42,0.0,39.76,1.2,34.34,0.0,9.64,0.0,9.64,0.0,0.0,Forró
555606,0.0,0.0,74.03,0.0,25.97,0.0,0.0,0.0,0.0,0.0,0.0,Forró
555649,0.0,0.0,43.24,0.0,35.14,2.7,5.41,2.7,10.81,0.0,0.0,Forró
555665,2.01,0.67,50.34,1.34,24.16,0.0,2.68,0.0,18.12,0.0,0.67,Forró
555673,1.52,0.0,52.27,0.0,33.33,0.0,6.06,0.0,6.82,0.0,0.0,Forró
555720,0.0,0.0,46.08,0.0,39.22,1.96,8.82,0.0,2.94,0.98,0.0,Forró
555746,0.0,0.0,27.91,0.0,26.74,0.0,1.16,1.16,43.02,0.0,0.0,Náhlik
555754,0.27,0.0,55.31,0.27,39.51,0.27,0.82,0.0,3.27,0.27,0.0,Forró
555789,0.36,1.08,60.07,0.72,34.53,1.44,1.08,0.0,0.36,0.0,0.36,Forró
555819,0.0,0.0,63.64,0.0,27.27,0.0,0.0,0.0,9.09,0.0,0.0,Forró
555827,0.0,0.0,50.0,0.0,42.11,2.63,5.26,0.0,0.0,0.0,0.0,Forró
555843,2.94,0.0,23.53,0.0,58.82,4.41,2.94,0.0,7.35,0.0,0.0,Korčok
555851,0.75,0.0,74.06,0.75,22.56,0.38,0.0,0.0,1.5,0.0,0.0,Forró
555860,0.0,0.0,74.02,0.0,23.23,1.57,0.39,0.0,0.39,0.39,0.0,Forró
555878,1.08,0.72,58.99,0.72,28.78,7.19,0.72,0.0,1.44,0.36,0.0,Forró
555886,0.0,0.57,60.8,0.0,32.39,1.14,0.57,0.0,3.98,0.57,0.0,Forró
555908,7.14,0.0,64.29,0.0,22.86,0.0,0.0,0.0,1.43,0.0,4.29,Forró
555916,3.85,0.0,50.0,0.0,46.15,0.0,0.0,0.0,0.0,0.0,0.0,Forró
555924,3.7,0.0,74.07,0.0,18.52,3.7,0.0,0.0,0.0,0.0,0.0,Forró
555932,5.56,0.0,77.78,0.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,Forró
555959,0.0,0.0,38.46,0.0,60.26,1.28,0.0,0.0,0.0,0.0,0.0,Korčok
555967,0.0,0.0,60.0,0.0,35.0,2.5,2.5,0.0,0.0,0.0,0.0,Forró
555991,0.0,0.0,60.33,0.0,35.54,0.83,0.0,0.0,0.83,0.0,2.48,Forró
556025,0.0,0.0,63.16,0.0,31.58,5.26,0.0,0.0,0.0,0.0,0.0,Forró
556033,0.0,0.0,25.0,0.0,25.0,8.33,0.0,0.0,41.67,0.0,0.0,Náhlik
556050,0.88,0.0,71.93,0.0,24.56,1.75,0.0,0.0,0.0,0.0,0.88,Forró
556092,0.0,0.0,56.25,0.0,30.36,0.0,3.57,0.0,9.82,0.0,0.0,Forró
556114,1.84,0.74,65.44,0.37,28.31,1.47,0.0,0.37,0.74,0.74,0.0,Forró
556122,3.92,0.0,54.9,0.0,35.29,3.92,0.0,0.0,0.0,1.96,0.0,Forró
556131,0.0,0.0,64.62,0.0,33.85,1.54,0.0,0.0,0.0,0.0,0.0,Forró
