IDN4,obec,IDN2,nationality_majority,SK-2021-rate,HU-2021-rate,RMY-2021-rate,RUE-2021-rate,obec_code,Danko,Dubovský,Forró,Harabin,Korčok,Kotleba,Kubiš,Matovič,Náhlik,Pellegrini,Švec,voted,voters,turnout
509868,Námestovo,5,SK,94.0%,0.0%,0.0%,0.0%,509868.0,0.0,43.0,0.0,420.0,1513.0,16.0,93.0,42.0,0.0,1075.0,1.0,3203.0,5720.0,56.0
509876,Nižná (TS),5,SK,94.1%,0.1%,0.0%,0.0%,509876.0,1.0,49.0,0.0,254.0,723.0,14.0,55.0,57.0,5.0,685.0,0.0,1843.0,3161.0,58.3
509884,Novoť,5,SK,98.9%,0.0%,0.0%,0.0%,509884.0,2.0,60.0,1.0,171.0,713.0,12.0,34.0,63.0,4.0,399.0,1.0,1460.0,2670.0,54.68
509892,Oravská Jasenica,5,SK,98.9%,0.1%,0.0%,0.1%,509892.0,0.0,11.0,1.0,124.0,333.0,10.0,15.0,13.0,1.0,329.0,1.0,838.0,1457.0,57.52
509906,Oravská Lesná,5,SK,98.6%,0.1%,0.0%,0.0%,509906.0,1.0,28.0,2.0,165.0,692.0,6.0,47.0,50.0,2.0,522.0,4.0,1519.0,2561.0,59.31
509914,Oravská Polhora,5,SK,98.5%,0.0%,0.0%,0.0%,509914.0,1.0,16.0,1.0,168.0,564.0,8.0,14.0,106.0,1.0,383.0,1.0,1263.0,2924.0,43.19
509922,Oravská Poruba,5,SK,98.3%,0.0%,0.0%,0.0%,509922.0,0.0,8.0,0.0,74.0,267.0,2.0,6.0,21.0,0.0,184.0,0.0,562.0,861.0,65.27
509931,Oravské Veselé,5,SK,99.3%,0.1%,0.0%,0.0%,509931.0,1.0,32.0,0.0,157.0,534.0,6.0,22.0,40.0,2.0,380.0,4.0,1178.0,2259.0,52.15
509949,Oravský Biely Potok,5,SK,97.8%,0.0%,0.0%,0.0%,509949.0,0.0,4.0,0.0,40.0,185.0,1.0,4.0,6.0,3.0,99.0,0.0,342.0,569.0,60.11
509957,Oravský Podzámok,5,SK,97.5%,0.0%,0.1%,0.0%,509957.0,0.0,9.0,0.0,84.0,356.0,1.0,12.0,27.0,1.0,187.0,5.0,682.0,1091.0,62.51
509965,Osádka,5,SK,95.9%,0.0%,0.0%,0.0%,509965.0,0.0,0.0,0.0,14.0,17.0,1.0,1.0,1.0,1.0,35.0,0.0,70.0,125.0,56.0
509973,Párnica,5,SK,99.0%,0.0%,0.0%,0.0%,509973.0,0.0,0.0,0.0,71.0,180.0,4.0,7.0,4.0,1.0,180.0,1.0,448.0,763.0,58.72
509981,Podbiel,5,SK,96.6%,0.0%,0.0%,0.0%,509981.0,2.0,10.0,2.0,91.0,251.0,3.0,25.0,22.0,0.0,225.0,1.0,632.0,1052.0,60.08
509990,Pokryváč,5,SK,96.0%,0.0%,0.0%,0.0%,509990.0,0.0,0.0,0.0,9.0,34.0,1.0,1.0,1.0,0.0,27.0,0.0,73.0,139.0,52.52
510009,Pribiš,5,SK,98.7%,0.2%,0.0%,0.0%,510009.0,0.0,3.0,0.0,14.0,102.0,6.0,6.0,11.0,0.0,59.0,0.0,201.0,370.0,54.32
510017,Pucov,5,SK,98.6%,0.1%,0.0%,0.0%,510017.0,2.0,5.0,0.0,52.0,202.0,5.0,14.0,17.0,0.0,78.0,0.0,375.0,675.0,55.56
510025,Rabča,5,SK,97.7%,0.0%,0.0%,0.0%,510025.0,2.0,11.0,0.0,227.0,697.0,12.0,42.0,89.0,4.0,640.0,1.0,1725.0,3740.0,46.12
510033,Rabčice,5,SK,97.8%,0.0%,0.0%,0.0%,510033.0,0.0,11.0,0.0,152.0,244.0,11.0,19.0,17.0,1.0,335.0,0.0,790.0,1565.0,50.48
510041,Sedliacka Dubová,5,SK,96.7%,0.0%,0.0%,0.0%,510041.0,0.0,4.0,1.0,41.0,107.0,1.0,3.0,19.0,1.0,61.0,0.0,238.0,405.0,58.77
510050,Sihelné,5,SK,96.7%,0.0%,0.0%,0.0%,510050.0,0.0,6.0,0.0,73.0,234.0,5.0,7.0,50.0,0.0,188.0,0.0,563.0,1531.0,36.77
510076,Suchá Hora,5,SK,95.8%,0.0%,0.1%,0.0%,510076.0,1.0,11.0,1.0,126.0,193.0,7.0,5.0,52.0,0.0,204.0,2.0,602.0,1088.0,55.33
510084,Štefanov nad Oravou,5,SK,98.9%,0.0%,0.0%,0.0%,510084.0,0.0,6.0,1.0,62.0,145.0,1.0,7.0,4.0,0.0,85.0,0.0,311.0,527.0,59.01
510092,Ťapešovo,5,SK,98.8%,0.1%,0.0%,0.0%,510092.0,3.0,5.0,1.0,54.0,149.0,3.0,11.0,7.0,1.0,121.0,0.0,355.0,593.0,59.87
510106,Trstená,5,SK,96.1%,0.1%,0.0%,0.0%,510106.0,6.0,33.0,0.0,466.0,1311.0,27.0,72.0,84.0,2.0,1130.0,3.0,3134.0,5465.0,57.35
510114,Tvrdošín,5,SK,96.0%,0.0%,0.0%,0.0%,510114.0,6.0,82.0,0.0,637.0,1358.0,29.0,103.0,99.0,8.0,1522.0,7.0,3851.0,6880.0,55.97
510149,Vasiľov,5,SK,98.3%,0.1%,0.0%,0.0%,510149.0,0.0,7.0,0.0,48.0,152.0,1.0,7.0,7.0,2.0,113.0,0.0,337.0,612.0,55.07
510157,Vavrečka,5,SK,97.7%,0.1%,0.0%,0.0%,510157.0,2.0,16.0,0.0,84.0,344.0,6.0,9.0,23.0,0.0,234.0,1.0,719.0,1221.0,58.89
510165,Veličná,5,SK,97.4%,0.0%,0.0%,0.0%,510165.0,0.0,7.0,0.0,81.0,395.0,6.0,12.0,12.0,3.0,227.0,1.0,744.0,1167.0,63.75
510173,Vitanová,5,SK,99.1%,0.0%,0.0%,0.0%,510173.0,2.0,4.0,1.0,97.0,194.0,7.0,16.0,19.0,0.0,242.0,0.0,582.0,1021.0,57.0
510181,Vyšný Kubín,5,SK,96.2%,0.0%,0.0%,0.1%,510181.0,0.0,6.0,0.0,53.0,246.0,7.0,13.0,12.0,1.0,97.0,0.0,435.0,619.0,70.27
510190,Zábiedovo,5,SK,99.1%,0.0%,0.0%,0.0%,510190.0,1.0,7.0,0.0,38.0,166.0,0.0,9.0,12.0,0.0,118.0,3.0,354.0,686.0,51.6
510203,Zákamenné,5,SK,98.6%,0.0%,0.0%,0.0%,510203.0,1.0,46.0,3.0,271.0,815.0,15.0,51.0,68.0,4.0,756.0,2.0,2032.0,4092.0,49.66
510211,Zázrivá,5,SK,96.0%,0.0%,0.0%,0.0%,510211.0,2.0,12.0,2.0,183.0,451.0,5.0,12.0,27.0,0.0,376.0,0.0,1070.0,2099.0,50.98
510238,Zuberec,5,SK,97.3%,0.1%,0.0%,0.0%,510238.0,0.0,11.0,1.0,129.0,708.0,3.0,28.0,20.0,0.0,338.0,0.0,1238.0,1806.0,68.55
510246,Zubrohlava,5,SK,98.2%,0.0%,0.0%,0.0%,510246.0,0.0,7.0,1.0,116.0,344.0,14.0,25.0,25.0,0.0,326.0,0.0,858.0,1805.0,47.53
510254,Žaškov,5,SK,98.6%,0.0%,0.0%,0.0%,510254.0,0.0,15.0,0.0,100.0,342.0,7.0,13.0,18.0,0.0,225.0,0.0,720.0,1315.0,54.75
510262,Liptovský Mikuláš,5,SK,90.6%,0.3%,0.5%,0.1%,510262.0,6.0,79.0,13.0,1573.0,6307.0,56.0,357.0,198.0,28.0,4971.0,15.0,13603.0,24844.0,54.75
510271,Beňadiková,5,SK,97.4%,0.0%,0.0%,0.2%,510271.0,0.0,0.0,0.0,48.0,84.0,2.0,2.0,4.0,1.0,92.0,0.0,233.0,431.0,54.06
510301,Bešeňová,5,SK,91.8%,0.5%,0.0%,0.0%,510301.0,0.0,3.0,2.0,36.0,209.0,3.0,2.0,16.0,1.0,102.0,0.0,374.0,627.0,59.65
510319,Bobrovček,5,SK,97.6%,0.0%,0.0%,0.0%,510319.0,0.0,0.0,2.0,9.0,32.0,2.0,3.0,4.0,0.0,39.0,0.0,91.0,147.0,61.9
510327,Bobrovec,5,SK,97.2%,0.1%,0.1%,0.1%,510327.0,1.0,13.0,0.0,118.0,537.0,10.0,14.0,20.0,4.0,234.0,2.0,953.0,1598.0,59.64
510335,Bobrovník,5,SK,95.5%,0.0%,0.0%,0.0%,510335.0,0.0,0.0,0.0,18.0,18.0,0.0,0.0,3.0,0.0,34.0,0.0,73.0,115.0,63.48
510351,Bukovina,5,SK,96.4%,0.0%,0.0%,0.0%,510351.0,0.0,1.0,1.0,11.0,11.0,1.0,3.0,4.0,0.0,27.0,0.0,59.0,97.0,60.82
510386,Demänovská Dolina,5,SK,89.9%,0.0%,0.0%,0.0%,510386.0,1.0,3.0,0.0,28.0,365.0,2.0,10.0,5.0,0.0,61.0,0.0,475.0,578.0,82.18
510408,Dúbrava (LM),5,SK,97.5%,0.2%,0.0%,0.0%,510408.0,1.0,2.0,0.0,75.0,219.0,9.0,16.0,10.0,23.0,307.0,0.0,662.0,1040.0,63.65
510416,Galovany,5,SK,99.4%,0.0%,0.0%,0.0%,510416.0,0.0,0.0,1.0,34.0,70.0,1.0,4.0,3.0,1.0,59.0,0.0,173.0,256.0,67.58
510424,Gôtovany,5,SK,95.3%,0.2%,0.2%,0.0%,510424.0,0.0,1.0,0.0,49.0,76.0,0.0,3.0,4.0,0.0,95.0,0.0,228.0,397.0,57.43
510441,Hubová,5,SK,98.1%,0.2%,0.0%,0.0%,510441.0,0.0,8.0,0.0,70.0,220.0,2.0,11.0,20.0,2.0,158.0,1.0,492.0,858.0,57.34
510459,Huty,5,SK,96.1%,0.0%,0.0%,0.0%,510459.0,0.0,0.0,0.0,11.0,50.0,2.0,0.0,2.0,0.0,33.0,0.0,98.0,154.0,63.64
510467,Hybe,5,SK,95.3%,0.1%,0.6%,0.0%,510467.0,2.0,4.0,1.0,94.0,268.0,0.0,15.0,8.0,3.0,328.0,1.0,724.0,1230.0,58.86
510505,Jakubovany (LM),5,SK,96.2%,0.0%,0.0%,0.0%,510505.0,1.0,1.0,0.0,31.0,65.0,0.0,0.0,2.0,0.0,86.0,0.0,186.0,328.0,56.71
510513,Jalovec (LM),5,SK,97.4%,0.0%,0.0%,0.0%,510513.0,0.0,4.0,0.0,23.0,72.0,3.0,6.0,3.0,0.0,49.0,0.0,160.0,284.0,56.34
510521,Jamník (LM),5,SK,93.7%,0.0%,1.0%,0.0%,510521.0,0.0,1.0,0.0,33.0,90.0,1.0,7.0,2.0,0.0,68.0,0.0,202.0,385.0,52.47
510530,Kalameny,5,SK,98.0%,0.4%,0.0%,0.0%,510530.0,0.0,4.0,0.0,52.0,82.0,5.0,6.0,3.0,0.0,84.0,0.0,236.0,367.0,64.31
510548,Komjatná,5,SK,98.9%,0.1%,0.0%,0.0%,510548.0,0.0,7.0,1.0,86.0,298.0,1.0,11.0,26.0,0.0,141.0,0.0,571.0,1214.0,47.03
510564,Kráľova Lehota,5,SK,93.6%,0.0%,3.5%,0.0%,510564.0,1.0,0.0,0.0,44.0,107.0,1.0,11.0,6.0,1.0,151.0,1.0,323.0,476.0,67.86
510572,Kvačany (LM),5,SK,98.7%,0.2%,0.0%,0.0%,510572.0,0.0,2.0,1.0,23.0,104.0,0.0,3.0,6.0,0.0,121.0,0.0,260.0,445.0,58.43
510581,Lazisko,5,SK,98.4%,0.0%,0.0%,0.0%,510581.0,0.0,1.0,0.0,31.0,55.0,1.0,1.0,1.0,0.0,100.0,0.0,190.0,325.0,58.46
510599,Likavka,5,SK,95.7%,0.0%,0.0%,0.0%,510599.0,4.0,27.0,0.0,121.0,650.0,13.0,30.0,55.0,1.0,412.0,2.0,1315.0,2342.0,56.15
510602,Liptovská Anna,5,SK,95.8%,0.0%,0.0%,0.0%,510602.0,0.0,0.0,0.0,8.0,26.0,0.0,1.0,0.0,1.0,14.0,0.0,50.0,91.0,54.95
510611,Liptovská Kokava,5,SK,97.5%,0.2%,0.0%,0.1%,510611.0,1.0,0.0,1.0,54.0,141.0,3.0,11.0,6.0,2.0,223.0,2.0,444.0,770.0,57.66
510629,Liptovská Lúžna,5,SK,97.6%,0.0%,0.0%,0.0%,510629.0,3.0,6.0,0.0,194.0,371.0,11.0,30.0,23.0,3.0,498.0,2.0,1141.0,2248.0,50.76
510637,Liptovská Osada,5,SK,94.9%,0.0%,0.0%,0.0%,510637.0,0.0,6.0,0.0,112.0,328.0,9.0,19.0,17.0,1.0,280.0,1.0,773.0,1365.0,56.63
510653,Liptovská Sielnica,5,SK,96.9%,0.0%,0.0%,0.2%,510653.0,1.0,4.0,0.0,40.0,154.0,2.0,19.0,5.0,2.0,113.0,1.0,341.0,513.0,66.47
510661,Liptovská Štiavnica,5,SK,97.8%,0.1%,0.2%,0.1%,510661.0,2.0,2.0,0.0,90.0,293.0,6.0,10.0,14.0,0.0,214.0,0.0,631.0,1067.0,59.14
510670,Liptovská Teplá,5,SK,97.8%,0.1%,0.0%,0.0%,510670.0,0.0,8.0,0.0,72.0,234.0,2.0,19.0,15.0,1.0,152.0,2.0,505.0,834.0,60.55
510688,Liptovské Beharovce,5,SK,96.3%,0.0%,0.0%,0.0%,510688.0,0.0,0.0,0.0,10.0,19.0,0.0,1.0,1.0,0.0,17.0,0.0,48.0,67.0,71.64
510696,Liptovské Kľačany,5,SK,97.1%,0.0%,0.0%,0.0%,510696.0,0.0,0.0,0.0,26.0,59.0,4.0,9.0,1.0,0.0,72.0,0.0,171.0,287.0,59.58
510700,Liptovské Matiašovce,5,SK,99.0%,0.0%,0.0%,0.0%,510700.0,0.0,0.0,0.0,27.0,75.0,0.0,3.0,4.0,0.0,38.0,0.0,147.0,249.0,59.04
510718,Liptovské Revúce,5,SK,98.5%,0.3%,0.1%,0.0%,510718.0,1.0,9.0,0.0,107.0,192.0,5.0,28.0,23.0,1.0,334.0,0.0,700.0,1287.0,54.39
510726,Liptovský Hrádok,5,SK,93.3%,0.1%,0.2%,0.0%,510726.0,5.0,16.0,3.0,411.0,1354.0,29.0,86.0,44.0,3.0,1409.0,4.0,3364.0,5852.0,57.48
510734,Liptovský Ján,5,SK,95.5%,0.1%,0.0%,0.0%,510734.0,0.0,2.0,0.0,75.0,319.0,2.0,14.0,5.0,2.0,213.0,0.0,632.0,993.0,63.65
510742,Liptovský Michal,5,SK,96.3%,0.0%,0.0%,0.3%,510742.0,0.0,0.0,1.0,33.0,60.0,5.0,2.0,1.0,0.0,42.0,2.0,146.0,252.0,57.94
510751,Liptovský Ondrej,5,SK,98.9%,0.2%,0.0%,0.0%,510751.0,0.0,0.0,0.0,46.0,134.0,1.0,6.0,1.0,0.0,126.0,0.0,314.0,544.0,57.72
510777,Liptovský Trnovec,5,SK,92.8%,0.0%,0.0%,0.0%,510777.0,0.0,0.0,2.0,22.0,157.0,1.0,11.0,3.0,1.0,122.0,0.0,319.0,537.0,59.4
510785,Lisková,5,SK,98.2%,0.0%,0.0%,0.0%,510785.0,3.0,11.0,2.0,130.0,404.0,6.0,17.0,23.0,4.0,373.0,0.0,973.0,1641.0,59.29
510793,Ľubeľa,5,SK,97.5%,0.2%,0.1%,0.0%,510793.0,1.0,1.0,0.0,75.0,177.0,4.0,11.0,8.0,2.0,299.0,0.0,578.0,966.0,59.83
510807,Ľubochňa,5,SK,97.8%,0.3%,0.0%,0.0%,510807.0,1.0,7.0,1.0,75.0,228.0,3.0,13.0,13.0,0.0,179.0,0.0,520.0,862.0,60.32
510815,Lúčky (RK),5,SK,97.8%,0.1%,0.0%,0.0%,510815.0,2.0,18.0,2.0,113.0,370.0,5.0,26.0,22.0,2.0,309.0,1.0,870.0,1410.0,61.7
510823,Ludrová,5,SK,99.3%,0.0%,0.0%,0.0%,510823.0,3.0,5.0,1.0,69.0,154.0,7.0,9.0,10.0,3.0,183.0,0.0,444.0,797.0,55.71
510831,Malatíny,5,SK,91.8%,0.0%,0.0%,0.0%,510831.0,0.0,0.0,0.0,22.0,51.0,1.0,0.0,0.0,0.0,47.0,0.0,121.0,227.0,53.3
510840,Malé Borové,5,SK,98.4%,0.0%,0.0%,0.0%,510840.0,0.0,0.0,0.0,8.0,15.0,1.0,0.0,2.0,0.0,22.0,0.0,48.0,106.0,45.28
510858,Malužiná,5,SK,95.5%,0.0%,0.0%,0.0%,510858.0,0.0,1.0,0.0,24.0,40.0,0.0,3.0,4.0,0.0,57.0,0.0,129.0,201.0,64.18
510866,Martinček,5,SK,97.1%,0.0%,0.0%,0.0%,510866.0,1.0,3.0,0.0,26.0,86.0,4.0,1.0,7.0,0.0,66.0,0.0,194.0,356.0,54.49
510874,Nižná Boca,5,SK,98.2%,0.0%,0.0%,0.0%,510874.0,0.0,0.0,0.0,15.0,70.0,0.0,3.0,0.0,0.0,38.0,0.0,126.0,164.0,76.83
510904,Partizánska Ľupča,5,SK,96.6%,0.0%,0.0%,0.1%,510904.0,2.0,0.0,0.0,58.0,264.0,1.0,12.0,8.0,0.0,244.0,0.0,589.0,1079.0,54.59
510912,Pavčina Lehota,5,SK,94.4%,0.0%,0.0%,0.0%,510912.0,1.0,0.0,0.0,35.0,111.0,1.0,11.0,5.0,0.0,78.0,1.0,243.0,351.0,69.23
510921,Pavlova Ves,5,SK,94.0%,0.4%,0.0%,0.0%,510921.0,0.0,3.0,0.0,20.0,48.0,3.0,3.0,0.0,0.0,27.0,1.0,105.0,229.0,45.85
510947,Podtureň,5,SK,95.9%,0.1%,0.0%,0.0%,510947.0,2.0,4.0,0.0,90.0,202.0,3.0,14.0,10.0,0.0,208.0,0.0,533.0,852.0,62.56
510955,Potok (RK),5,SK,94.9%,0.0%,0.0%,0.0%,510955.0,0.0,1.0,0.0,4.0,29.0,1.0,4.0,0.0,0.0,32.0,0.0,71.0,95.0,74.74
510963,Pribylina,5,SK,94.4%,0.2%,0.3%,0.3%,510963.0,0.0,1.0,0.0,55.0,269.0,3.0,14.0,4.0,0.0,262.0,0.0,608.0,1185.0,51.31
510971,Prosiek,5,SK,95.6%,0.0%,0.0%,0.0%,510971.0,0.0,0.0,0.0,14.0,36.0,2.0,4.0,6.0,2.0,58.0,0.0,122.0,179.0,68.16
510998,Ružomberok,5,SK,92.2%,0.2%,0.3%,0.0%,510998.0,6.0,159.0,10.0,1403.0,5423.0,86.0,223.0,303.0,13.0,3871.0,5.0,11502.0,21770.0,52.83
511005,Liptovské Sliače,5,SK,98.7%,0.0%,0.1%,0.1%,511005.0,4.0,36.0,2.0,230.0,726.0,18.0,33.0,43.0,5.0,575.0,2.0,1674.0,3032.0,55.21
511013,Smrečany,5,SK,96.7%,0.0%,0.1%,0.0%,511013.0,1.0,5.0,0.0,32.0,214.0,0.0,16.0,5.0,0.0,109.0,0.0,382.0,585.0,65.3
511030,Stankovany,5,SK,97.0%,0.0%,0.0%,0.0%,511030.0,0.0,5.0,0.0,112.0,180.0,7.0,7.0,21.0,0.0,213.0,0.0,545.0,936.0,58.23
511048,Svätý Kríž,5,SK,96.3%,0.1%,0.0%,0.0%,511048.0,0.0,2.0,0.0,58.0,139.0,5.0,8.0,8.0,2.0,180.0,1.0,403.0,732.0,55.05
511056,Štiavnička,5,SK,97.5%,0.5%,0.0%,0.0%,511056.0,0.0,8.0,0.0,49.0,201.0,3.0,10.0,11.0,0.0,133.0,1.0,416.0,683.0,60.91
511064,Švošov,5,SK,98.8%,0.0%,0.0%,0.0%,511064.0,3.0,16.0,0.0,56.0,147.0,1.0,6.0,11.0,2.0,118.0,0.0,360.0,664.0,54.22
511072,Trstené,5,SK,98.2%,0.0%,0.0%,0.0%,511072.0,0.0,1.0,1.0,24.0,53.0,1.0,5.0,0.0,0.0,43.0,0.0,128.0,183.0,69.95
511099,Uhorská Ves,5,SK,96.1%,0.0%,0.9%,0.0%,511099.0,0.0,1.0,0.0,47.0,112.0,0.0,5.0,7.0,0.0,110.0,0.0,282.0,434.0,64.98
511102,Valaská Dubová,5,SK,97.4%,0.0%,0.0%,0.0%,511102.0,1.0,23.0,0.0,32.0,157.0,0.0,7.0,5.0,0.0,134.0,1.0,360.0,615.0,58.54
511111,Vavrišovo,5,SK,96.7%,0.0%,0.9%,0.1%,511111.0,0.0,3.0,0.0,38.0,147.0,5.0,4.0,4.0,0.0,131.0,0.0,332.0,562.0,59.07
511129,Važec,5,SK,89.7%,0.0%,0.8%,0.0%,511129.0,2.0,1.0,0.0,147.0,170.0,4.0,16.0,24.0,2.0,398.0,3.0,767.0,1903.0,40.3
511137,Veľké Borové,5,SK,97.5%,0.0%,0.0%,0.0%,511137.0,0.0,0.0,0.0,4.0,12.0,0.0,0.0,3.0,0.0,16.0,0.0,35.0,53.0,66.04
511145,Veterná Poruba,5,SK,98.4%,0.0%,0.0%,0.3%,511145.0,0.0,0.0,0.0,28.0,63.0,0.0,9.0,1.0,0.0,76.0,0.0,177.0,305.0,58.03
511153,Vlachy,5,SK,95.8%,0.2%,0.0%,0.0%,511153.0,0.0,4.0,0.0,52.0,110.0,5.0,5.0,6.0,1.0,151.0,1.0,335.0,532.0,62.97
511170,Východná,5,SK,96.8%,0.2%,1.3%,0.0%,511170.0,1.0,7.0,0.0,117.0,179.0,6.0,21.0,12.0,0.0,408.0,0.0,751.0,1766.0,42.53
511188,Vyšná Boca,5,SK,97.2%,0.0%,0.0%,0.0%,511188.0,0.0,1.0,0.0,13.0,84.0,2.0,1.0,1.0,0.0,39.0,0.0,141.0,170.0,82.94
511196,Závažná Poruba,5,SK,96.2%,0.1%,0.0%,0.1%,511196.0,0.0,3.0,1.0,81.0,338.0,1.0,19.0,11.0,0.0,227.0,0.0,681.0,1085.0,62.76
511200,Žiar (LM),5,SK,97.3%,0.2%,0.0%,0.0%,511200.0,0.0,1.0,0.0,32.0,169.0,0.0,20.0,7.0,1.0,68.0,0.0,298.0,399.0,74.69
511218,Lučenec,6,SK,79.7%,8.4%,0.2%,0.0%,511218.0,4.0,44.0,266.0,942.0,3732.0,66.0,174.0,195.0,6.0,3606.0,12.0,9047.0,20890.0,43.31
511226,Ábelová,6,SK,88.1%,0.9%,1.4%,0.5%,511226.0,0.0,0.0,0.0,7.0,22.0,2.0,0.0,7.0,1.0,25.0,0.0,64.0,169.0,37.87
511234,Belina - Béna,6,HU,12.8%,83.0%,0.2%,0.0%,511234.0,0.0,0.0,129.0,0.0,12.0,1.0,0.0,7.0,0.0,11.0,0.0,160.0,491.0,32.59
511251,Boľkovce,6,SK,81.3%,16.0%,0.5%,0.0%,511251.0,0.0,1.0,16.0,46.0,72.0,4.0,2.0,5.0,0.0,109.0,0.0,255.0,512.0,49.8
511269,Breznička (PT),6,SK,97.5%,0.8%,0.0%,0.0%,511269.0,1.0,1.0,1.0,47.0,84.0,3.0,4.0,3.0,1.0,171.0,0.0,316.0,606.0,52.15
511277,Budiná,6,SK,97.1%,0.0%,0.0%,0.0%,511277.0,0.0,0.0,0.0,18.0,20.0,2.0,3.0,2.0,0.0,51.0,0.0,96.0,174.0,55.17
511293,Buzitka,6,SK,86.4%,9.6%,0.0%,0.0%,511293.0,0.0,0.0,8.0,15.0,66.0,1.0,1.0,8.0,0.0,96.0,1.0,196.0,388.0,50.52
511315,Cinobaňa,6,SK,92.9%,0.5%,0.3%,0.0%,511315.0,1.0,7.0,0.0,148.0,161.0,8.0,16.0,8.0,0.0,358.0,1.0,708.0,1661.0,42.62
511323,Čakanovce (LC) - Csákányháza,6,HU,13.1%,73.4%,11.9%,0.0%,511323.0,3.0,0.0,47.0,7.0,20.0,2.0,0.0,9.0,0.0,30.0,0.0,118.0,820.0,14.39
511331,Čamovce - Csomatelke,6,HU,19.6%,65.2%,10.0%,0.0%,511331.0,1.0,3.0,47.0,3.0,10.0,1.0,0.0,8.0,0.0,31.0,0.0,104.0,425.0,24.47
511340,České Brezovo,6,SK,98.0%,0.2%,0.0%,0.0%,511340.0,1.0,1.0,1.0,37.0,50.0,4.0,4.0,7.0,0.0,133.0,0.0,238.0,400.0,59.5
511358,Divín,6,SK,98.7%,0.1%,0.0%,0.0%,511358.0,0.0,4.0,0.0,120.0,215.0,6.0,14.0,9.0,1.0,397.0,0.0,766.0,1636.0,46.82
511366,Dobroč,6,SK,96.8%,0.5%,0.0%,0.0%,511366.0,0.0,1.0,0.0,39.0,83.0,1.0,6.0,2.0,2.0,168.0,0.0,302.0,507.0,59.57
511374,Kotmanová,6,SK,97.5%,0.4%,0.0%,0.0%,511374.0,0.0,0.0,0.0,12.0,33.0,4.0,1.0,3.0,0.0,72.0,0.0,125.0,228.0,54.82
511391,Fiľakovo - Fülek,6,HU,29.8%,62.9%,1.4%,0.0%,511391.0,4.0,8.0,496.0,145.0,614.0,11.0,27.0,81.0,0.0,687.0,1.0,2074.0,7706.0,26.91
511404,Fiľakovské Kováče - Fülekkovácsi,6,SK,50.1%,48.1%,0.1%,0.0%,511404.0,1.0,1.0,45.0,21.0,65.0,0.0,0.0,12.0,0.0,66.0,0.0,211.0,710.0,29.72
511421,Halič,6,SK,95.2%,0.7%,0.3%,0.1%,511421.0,1.0,4.0,1.0,89.0,266.0,13.0,12.0,18.0,1.0,282.0,2.0,689.0,1328.0,51.88
511439,Holiša - Ipolygalsa,6,SK,56.6%,40.9%,0.6%,0.0%,511439.0,0.0,0.0,27.0,22.0,21.0,2.0,0.0,2.0,0.0,75.0,0.0,149.0,492.0,30.28
511447,Hradište (PT),6,SK,95.0%,0.0%,1.3%,0.0%,511447.0,0.0,0.0,0.0,22.0,19.0,1.0,5.0,1.0,0.0,72.0,0.0,120.0,191.0,62.83
511463,Jelšovec,6,SK,72.2%,7.9%,0.0%,0.0%,511463.0,1.0,0.0,2.0,11.0,16.0,0.0,3.0,4.0,0.0,13.0,0.0,50.0,243.0,20.58
511471,Kalinovo,6,SK,95.8%,0.9%,0.1%,0.0%,511471.0,1.0,3.0,4.0,172.0,240.0,6.0,35.0,9.0,2.0,483.0,1.0,956.0,1819.0,52.56
511480,Kalonda - Kalonda,6,HU,44.4%,53.0%,0.0%,0.0%,511480.0,0.0,0.0,19.0,5.0,18.0,0.0,2.0,0.0,0.0,8.0,0.0,52.0,168.0,30.95
511498,Kokava nad Rimavicou,6,SK,95.3%,0.2%,2.4%,0.0%,511498.0,1.0,1.0,0.0,165.0,218.0,8.0,17.0,24.0,0.0,584.0,2.0,1020.0,2298.0,44.39
511501,Krná,6,SK,85.2%,3.7%,0.0%,0.0%,511501.0,1.0,0.0,0.0,5.0,9.0,1.0,0.0,0.0,0.0,17.0,0.0,33.0,43.0,76.74
511510,Látky,6,SK,98.0%,0.2%,0.0%,0.0%,511510.0,0.0,0.0,0.0,45.0,75.0,3.0,15.0,2.0,0.0,130.0,0.0,270.0,452.0,59.73
511528,Lehôtka,6,SK,94.9%,1.1%,0.0%,0.0%,511528.0,0.0,0.0,0.0,9.0,26.0,0.0,0.0,3.0,0.0,52.0,0.0,90.0,275.0,32.73
511536,Lentvora,6,SK,97.6%,0.0%,0.0%,0.0%,511536.0,0.0,0.0,0.0,5.0,12.0,0.0,0.0,0.0,0.0,13.0,0.0,30.0,66.0,45.45
511544,Lipovany,6,SK,95.5%,0.8%,0.0%,0.0%,511544.0,0.0,0.0,0.0,11.0,20.0,1.0,1.0,1.0,0.0,70.0,0.0,104.0,200.0,52.0
511552,Lovinobaňa,6,SK,95.0%,0.3%,1.0%,0.0%,511552.0,0.0,1.0,1.0,98.0,158.0,5.0,11.0,11.0,1.0,381.0,2.0,669.0,1515.0,44.16
511561,Ľuboreč,6,SK,92.0%,1.4%,2.6%,0.0%,511561.0,2.0,0.0,0.0,14.0,27.0,1.0,4.0,2.0,0.0,48.0,0.0,98.0,280.0,35.0
511579,Lupoč,6,SK,95.6%,0.5%,0.0%,0.5%,511579.0,0.0,0.0,0.0,13.0,33.0,2.0,1.0,3.0,0.0,38.0,0.0,90.0,177.0,50.85
