IDN4,obec,populace,centroid-lat,centroid-lon,obec_code,Korčok,Pellegrini,voted,voters,turnout
528617,Novosad,1017,48.5303691,21.7445214,528617.0,112.0,264.0,376.0,810.0,46.42
528625,Nový Ruskov,679,48.6482591,21.6715813,528625.0,109.0,251.0,360.0,527.0,68.31
528633,Oborín - Abara,692,48.5142504,21.8646717,528633.0,46.0,178.0,224.0,577.0,38.82
528641,Plechotice,749,48.6294913,21.6383455,528641.0,101.0,244.0,345.0,583.0,59.18
528650,Svätuše - Bodrogszentes,779,48.4270968,21.9180969,528650.0,60.0,193.0,253.0,663.0,38.16
528668,Poľany - Bodrogmező,506,48.478983,21.9874653,528668.0,28.0,116.0,144.0,378.0,38.1
528676,Parchovany,1966,48.7500685,21.7225937,528676.0,263.0,478.0,741.0,1504.0,49.27
528684,Pribeník - Perbenyik,952,48.3934042,21.9914973,528684.0,74.0,246.0,320.0,815.0,39.26
528692,Ptrukša - Szirénfalva,461,48.4732669,22.1342654,528692.0,21.0,173.0,194.0,392.0,49.49
528706,Rad - Rad,498,48.4402692,21.866148,528706.0,23.0,169.0,192.0,429.0,44.76
528714,Ruská - Dobóruszka,609,48.5349625,22.1394049,528714.0,25.0,176.0,201.0,451.0,44.57
528722,Sečovce,8526,48.7035433,21.659905,528722.0,984.0,2034.0,3018.0,6247.0,48.31
528731,Holčíkovce,419,49.0207718,21.7214474,528731.0,78.0,183.0,261.0,397.0,65.74
528749,Jasenovce,213,48.9974936,21.758275,528749.0,24.0,83.0,107.0,172.0,62.21
528757,Jastrabie nad Topľou,487,48.9478555,21.6094348,528757.0,42.0,126.0,168.0,355.0,47.32
528765,Juskova Voľa,296,48.8613437,21.5410273,528765.0,42.0,156.0,198.0,258.0,76.74
528773,Kamenná Poruba (VT),1548,48.8467894,21.6446859,528773.0,69.0,236.0,305.0,1040.0,29.33
528781,Kladzany,536,48.88651,21.7587381,528781.0,79.0,203.0,282.0,446.0,63.23
528790,Komárany,505,48.9248329,21.6382436,528790.0,63.0,175.0,238.0,371.0,64.15
528803,Košarovce,620,49.0417308,21.7700164,528803.0,65.0,213.0,278.0,456.0,60.96
528811,Kučín (VT),556,48.8694645,21.7516909,528811.0,33.0,119.0,152.0,393.0,38.68
528820,Kvakovce,412,49.0137284,21.6726908,528820.0,48.0,172.0,220.0,395.0,55.7
528838,Majerovce,449,48.8913715,21.7160947,528838.0,55.0,173.0,228.0,356.0,64.04
528846,Malá Domaša,639,48.9799923,21.713295,528846.0,85.0,230.0,315.0,452.0,69.69
528854,Matiaška,290,49.0734244,21.5823878,528854.0,27.0,133.0,160.0,221.0,72.4
528862,Medzianky,299,49.0402556,21.4791894,528862.0,65.0,122.0,187.0,250.0,74.8
528871,Merník,614,48.953408,21.6413014,528871.0,74.0,233.0,307.0,478.0,64.23
528889,Michalok,276,48.9910483,21.6331329,528889.0,41.0,127.0,168.0,254.0,66.14
528897,Nižná Sitnica,299,49.0777716,21.7826886,528897.0,25.0,142.0,167.0,249.0,67.07
528901,Nižný Hrabovec,1625,48.8550735,21.7623987,528901.0,174.0,479.0,653.0,1305.0,50.04
528919,Nižný Hrušov,1508,48.80237,21.7704468,528919.0,206.0,636.0,842.0,1261.0,66.77
528927,Nižný Kručov,387,48.9047369,21.6531238,528927.0,73.0,136.0,209.0,301.0,69.44
528935,Nová Kelča,330,49.0621884,21.7033673,528935.0,67.0,136.0,203.0,308.0,65.91
528943,Ondavské Matiašovce,805,48.9407567,21.746442,528943.0,77.0,212.0,289.0,617.0,46.84
528951,Pakostov,431,49.0965709,21.8277671,528951.0,56.0,192.0,248.0,365.0,67.95
528960,Pavlovce (VT),797,49.01662,21.4352761,528960.0,125.0,264.0,389.0,616.0,63.15
528978,Petkovce,135,49.0065778,21.6092284,528978.0,35.0,51.0,86.0,114.0,75.44
528986,Petrovce (VT),450,48.9901258,21.464944,528986.0,44.0,218.0,262.0,362.0,72.38
528994,Piskorovce,117,49.1117113,21.7351944,528994.0,8.0,52.0,60.0,99.0,60.61
529001,Poša,941,48.8355517,21.7640665,529001.0,49.0,236.0,285.0,646.0,44.12
529010,Prituľany - Притуляны,41,49.1325068,21.7651672,529010.0,8.0,30.0,38.0,50.0,76.0
529028,Prosačov,211,49.054232,21.5430858,529028.0,6.0,35.0,41.0,156.0,26.28
529036,Radvanovce,218,49.0519256,21.4613088,529036.0,30.0,92.0,122.0,172.0,70.93
529044,Rafajovce,165,49.0445885,21.7377672,529044.0,9.0,52.0,61.0,121.0,50.41
529052,Remeniny,273,49.0418843,21.5625838,529052.0,62.0,100.0,162.0,241.0,67.22
529061,Rohožník (HE) - Рогожник,44,49.1151342,21.7584106,529061.0,6.0,15.0,21.0,38.0,55.26
529079,Rudlov,687,48.9279934,21.5421649,529079.0,79.0,199.0,278.0,518.0,53.67
529087,Ruská Kajňa,108,49.1239711,21.8251207,529087.0,23.0,46.0,69.0,85.0,81.18
529095,Ruská Poruba - Руська Поруба,214,49.1417242,21.7915077,529095.0,19.0,91.0,110.0,180.0,61.11
529109,Ruská Voľa,86,49.1011329,21.5832628,529109.0,7.0,23.0,30.0,64.0,46.88
529117,Vyšný Kazimír,188,48.9417352,21.6827605,529117.0,28.0,86.0,114.0,166.0,68.67
529125,Sačurov,2478,48.8226654,21.6887701,529125.0,205.0,641.0,846.0,1640.0,51.59
529133,Sečovská Polianka,2701,48.785208,21.6897143,529133.0,333.0,808.0,1141.0,2070.0,55.12
529141,Sedliská,1477,48.9116391,21.7210269,529141.0,184.0,407.0,591.0,1107.0,53.39
529150,Skrabské,775,49.0174053,21.5881533,529150.0,53.0,209.0,262.0,571.0,45.88
529168,Slovenská Kajňa,727,48.968558,21.6904915,529168.0,145.0,230.0,375.0,641.0,58.5
529176,Soľ,2629,48.9202136,21.5992338,529176.0,224.0,500.0,724.0,1869.0,38.74
529184,Štefanovce (VT),107,48.9611505,21.7810976,529184.0,10.0,38.0,48.0,85.0,56.47
529192,Tovarné,992,48.9178947,21.7641438,529192.0,104.0,392.0,496.0,858.0,57.81
529206,Tovarnianska Polianka,110,48.8946999,21.7730551,529206.0,21.0,43.0,64.0,88.0,72.73
529214,Vavrinec,55,49.0501005,21.6006038,529214.0,3.0,36.0,39.0,59.0,66.1
529222,Vechec,2837,48.8659514,21.6084063,529222.0,224.0,495.0,719.0,1974.0,36.42
529231,Vlača,226,49.0495947,21.5022913,529231.0,56.0,72.0,128.0,185.0,69.19
529249,Vyšná Sitnica,344,49.1023984,21.7844161,529249.0,51.0,162.0,213.0,285.0,74.74
529257,Vyšný Žipov,1142,48.9797062,21.5974116,529257.0,135.0,339.0,474.0,904.0,52.43
529265,Zámutov,3290,48.8986082,21.5181532,529265.0,201.0,683.0,884.0,2385.0,37.06
529273,Závada (HE) - Завада,65,49.1759735,21.7847816,529273.0,4.0,32.0,36.0,61.0,59.02
529281,Zlatník,76,48.9623234,21.5297795,529281.0,8.0,40.0,48.0,63.0,76.19
529290,Žalobín,819,48.9730952,21.7468053,529290.0,66.0,237.0,303.0,627.0,48.33
542652,Bánovce nad Bebravou,17311,48.7246135,18.249017,542652.0,3474.0,5206.0,8680.0,13574.0,63.95
542661,Belince,364,48.4621908,18.0919359,542661.0,58.0,160.0,218.0,298.0,73.15
542695,Biskupová,244,48.461475,17.9831958,542695.0,52.0,87.0,139.0,193.0,72.02
542709,Blesovce,346,48.5559999,18.0408008,542709.0,43.0,164.0,207.0,281.0,73.67
542717,Bojná,2028,48.5956803,18.0340825,542717.0,265.0,834.0,1099.0,1647.0,66.73
542733,Bošany,4063,48.5760521,18.2483339,542733.0,766.0,1357.0,2123.0,3257.0,65.18
542741,Brezolupy,504,48.7000438,18.3052062,542741.0,109.0,174.0,283.0,403.0,70.22
542776,Cimenná,101,48.7285345,18.1352636,542776.0,14.0,52.0,66.0,82.0,80.49
542792,Čermany,364,48.4739641,18.0314655,542792.0,62.0,156.0,218.0,313.0,69.65
542806,Čierna Lehota (BN),110,48.8705789,18.3374906,542806.0,29.0,72.0,101.0,127.0,79.53
542822,Dežerice,1019,48.768986,18.2122072,542822.0,287.0,331.0,618.0,845.0,73.14
542849,Dolné Naštice,588,48.6927758,18.2573146,542849.0,130.0,187.0,317.0,461.0,68.76
542857,Dubnička,124,48.7756908,18.3066803,542857.0,36.0,58.0,94.0,116.0,81.03
542873,Dvorec,475,48.7183654,18.2122481,542873.0,73.0,200.0,273.0,397.0,68.77
542881,Hajná Nová Ves,340,48.5368454,18.0325544,542881.0,30.0,156.0,186.0,284.0,65.49
542890,Haláčovce,369,48.705612,18.186839,542890.0,66.0,139.0,205.0,267.0,76.78
542920,Horné Naštice,506,48.7430258,18.297906,542920.0,163.0,151.0,314.0,404.0,77.72
542938,Horné Obdokovce,1490,48.5010338,18.0448135,542938.0,199.0,569.0,768.0,1234.0,62.24
542954,Horné Štitáre,607,48.524303,18.0582522,542954.0,126.0,222.0,348.0,521.0,66.79
542962,Hradište (PE),1003,48.6880361,18.3654522,542962.0,204.0,326.0,530.0,787.0,67.34
542971,Hrušovany,1092,48.4391836,18.0880054,542971.0,188.0,446.0,634.0,887.0,71.48
543004,Chynorany,2725,48.6116239,18.2762899,543004.0,617.0,790.0,1407.0,2081.0,67.61
543039,Kamanová,607,48.4713837,18.0932751,543039.0,83.0,257.0,340.0,510.0,66.67
543047,Klátova Nová Ves,1611,48.5391229,18.3106458,543047.0,235.0,687.0,922.0,1309.0,70.44
543055,Kolačno,885,48.5786478,18.4151049,543055.0,192.0,316.0,508.0,712.0,71.35
543063,Koniarovce,647,48.4301087,18.0857115,543063.0,135.0,233.0,368.0,534.0,68.91
543071,Kovarce,1579,48.4859024,18.1896865,543071.0,235.0,544.0,779.0,1263.0,61.68
543080,Krásna Ves,496,48.8438728,18.230847,543080.0,99.0,193.0,292.0,406.0,71.92
543101,Krnča,1366,48.5268427,18.2732971,543101.0,193.0,587.0,780.0,1132.0,68.9
543110,Krtovce,290,48.5374699,18.0099294,543110.0,54.0,115.0,169.0,243.0,69.55
543136,Kšinná,486,48.8259327,18.3700221,543136.0,118.0,198.0,316.0,407.0,77.64
543144,Hrišovce,285,48.9504433,20.9072754,543144.0,65.0,88.0,153.0,237.0,64.56
543152,Chrasť nad Hornádom,904,48.916721,20.6971611,543152.0,107.0,211.0,318.0,631.0,50.4
543161,Iliašovce,1006,48.9899435,20.5272494,543161.0,206.0,231.0,437.0,777.0,56.24
543179,Jablonov,987,49.0311403,20.69896,543179.0,153.0,213.0,366.0,740.0,49.46
543187,Jaklovce,1843,48.8759525,21.0050208,543187.0,305.0,594.0,899.0,1492.0,60.25
543195,Jamník (SN),1179,48.9421154,20.6615377,543195.0,317.0,315.0,632.0,915.0,69.07
543209,Kaľava,395,48.9371401,20.8687583,543209.0,29.0,134.0,163.0,291.0,56.01
543225,Klčov,630,49.0100666,20.6680205,543225.0,143.0,181.0,324.0,489.0,66.26
543233,Kluknava,1528,48.9214159,20.9554482,543233.0,263.0,532.0,795.0,1235.0,64.37
543241,Kojšov,697,48.8039607,20.9970587,543241.0,91.0,251.0,342.0,569.0,60.11
543250,Kolinovce,590,48.9243046,20.8465773,543250.0,73.0,130.0,203.0,439.0,46.24
543268,Krompachy,8739,48.9040061,20.8757613,543268.0,991.0,1926.0,2917.0,6282.0,46.43
543276,Kurimany,369,49.0007972,20.5379163,543276.0,144.0,72.0,216.0,312.0,69.23
543284,Letanovce,2265,48.9551106,20.4343886,543284.0,355.0,236.0,591.0,1566.0,37.74
543292,Levoča,14256,49.0583176,20.5980294,543292.0,2515.0,2906.0,5421.0,10940.0,49.55
543306,Lieskovany,365,48.9271928,20.605952,543306.0,127.0,83.0,210.0,295.0,71.19
543314,Lúčka (LE),114,49.041483,20.732753,543314.0,19.0,50.0,69.0,107.0,64.49
543322,Margecany,1876,48.8993669,21.0153701,543322.0,469.0,614.0,1083.0,1580.0,68.54
543331,Markušovce,4624,48.9041007,20.6189836,543331.0,313.0,547.0,860.0,3024.0,28.44
543349,Matejovce nad Hornádom,543,48.9076272,20.6774313,543349.0,133.0,144.0,277.0,434.0,63.82
543357,Mlynky,512,48.8562681,20.4356544,543357.0,110.0,193.0,303.0,439.0,69.02
543365,Mníšek nad Hnilcom,1816,48.8122937,20.8031182,543365.0,112.0,363.0,475.0,1259.0,37.73
543373,Nálepkovo,3630,48.8227525,20.6010898,543373.0,218.0,488.0,706.0,2258.0,31.27
543381,Nemešany,422,49.0086818,20.6843977,543381.0,147.0,103.0,250.0,351.0,71.23
543390,Nižné Repaše,159,49.0974806,20.7134333,543390.0,25.0,75.0,100.0,131.0,76.34
543403,Odorín,1005,48.9319342,20.6367223,543403.0,255.0,257.0,512.0,786.0,65.14
543411,Olcnava,1040,48.9108919,20.7514149,543411.0,171.0,311.0,482.0,788.0,61.17
543420,Oľšavica,256,49.090038,20.7517158,543420.0,49.0,102.0,151.0,198.0,76.26
543438,Oľšavka (SN),186,48.9684437,20.8262039,543438.0,41.0,64.0,105.0,152.0,69.08
543446,Ordzovany,158,49.0512674,20.7906419,543446.0,43.0,44.0,87.0,137.0,63.5
543454,Pavľany,42,49.0632686,20.7228191,543454.0,7.0,32.0,39.0,54.0,72.22
543462,Poľanovce,160,49.0343773,20.8552395,543462.0,54.0,46.0,100.0,140.0,71.43
543471,Pongrácovce,127,49.0238693,20.8256469,543471.0,35.0,39.0,74.0,103.0,71.84
543489,Poráč,1006,48.8774955,20.7257817,543489.0,139.0,224.0,363.0,796.0,45.6
543497,Prakovce,3292,48.8028199,20.8859729,543497.0,295.0,877.0,1172.0,2567.0,45.66
543501,Richnava,3171,48.9317355,20.9145849,543501.0,121.0,244.0,365.0,1733.0,21.06
543519,Rudňany,4789,48.8757732,20.6813758,543519.0,237.0,587.0,824.0,2777.0,29.67
543527,Slatvina,308,48.964314,20.8517484,543527.0,92.0,93.0,185.0,247.0,74.9
543535,Slovinky,1794,48.865301,20.8060331,543535.0,172.0,598.0,770.0,1426.0,54.0
543551,Smolnícka Huta,485,48.7614169,20.7966339,543551.0,87.0,108.0,195.0,380.0,51.32
543560,Smolník,986,48.7275564,20.7087786,543560.0,170.0,226.0,396.0,790.0,50.13
543578,Spišské Podhradie,3791,49.0019083,20.7457218,543578.0,626.0,962.0,1588.0,2991.0,53.09
543586,Spišské Tomášovce,2110,48.9496018,20.462064,543586.0,369.0,376.0,745.0,1648.0,45.21
543594,Spišské Vlachy,3387,48.9298992,20.8004375,543594.0,714.0,813.0,1527.0,2612.0,58.46
543608,Spišský Hrhov,1743,48.9978494,20.6388299,543608.0,346.0,368.0,714.0,1299.0,54.97
543616,Spišský Hrušov,1286,48.9514643,20.699092,543616.0,231.0,397.0,628.0,1049.0,59.87
543624,Spišský Štvrtok,2578,49.0049324,20.4691787,543624.0,495.0,408.0,903.0,2007.0,44.99
543632,Stará Voda,190,48.8037318,20.6760316,543632.0,55.0,61.0,116.0,167.0,69.46
543641,Studenec,482,49.0345729,20.763343,543641.0,165.0,114.0,279.0,422.0,66.11
543659,Švedlár,2112,48.7999788,20.6830499,543659.0,96.0,425.0,521.0,1562.0,33.35
543667,Teplička,1157,48.8793978,20.567243,543667.0,277.0,263.0,540.0,888.0,60.81
543675,Torysky - Торискы,327,49.1098224,20.6789312,543675.0,40.0,155.0,195.0,301.0,64.78
543683,Úhorná,141,48.7067648,20.6621445,543683.0,44.0,45.0,89.0,132.0,67.42
543691,Uloža,220,49.0440518,20.6384511,543691.0,68.0,68.0,136.0,196.0,69.39
543705,Veľký Folkmar,884,48.8413792,21.0307535,543705.0,184.0,329.0,513.0,756.0,67.86
543713,Vítkovce,634,48.9236933,20.7240086,543713.0,66.0,125.0,191.0,457.0,41.79
543721,Vojkovce,422,48.9557529,20.8738419,543721.0,94.0,106.0,200.0,328.0,60.98
543730,Sirník,567,48.5206923,21.8066828,543730.0,56.0,120.0,176.0,472.0,37.29
543748,Slivník,751,48.5991206,21.5558348,543748.0,131.0,255.0,386.0,623.0,61.96
543756,Slovenské Nové Mesto,1100,48.4204342,21.6789767,543756.0,118.0,250.0,368.0,856.0,42.99
543764,Soľnička - Szolnocska,225,48.4841111,21.9614795,543764.0,9.0,58.0,67.0,195.0,34.36
543772,Somotor - Szomotor,1389,48.4071957,21.8205061,543772.0,144.0,324.0,468.0,1137.0,41.16
543781,Stankovce,150,48.7664237,21.6632539,543781.0,37.0,38.0,75.0,119.0,63.03
543799,Strážne - Őrös,585,48.3781409,21.8542422,543799.0,26.0,113.0,139.0,474.0,29.32
543802,Streda nad Bodrogom - Bodrogszerdahely,2277,48.3698454,21.7589257,543802.0,235.0,392.0,627.0,1900.0,33.0
543811,Svinice - Szinyér,216,48.4451213,21.8846605,543811.0,11.0,50.0,61.0,177.0,34.46
543829,Trnávka (TV),172,48.7102212,21.6018633,543829.0,31.0,52.0,83.0,139.0,59.71
543845,Veľaty,823,48.516827,21.6627568,543845.0,124.0,235.0,359.0,656.0,54.73
543853,Veľké Kapušany - Nagykapos,8799,48.5432461,22.0728405,543853.0,729.0,1682.0,2411.0,6961.0,34.64
543861,Veľké Ozorovce,752,48.6639981,21.603784,543861.0,78.0,226.0,304.0,580.0,52.41
543870,Veľké Raškovce - Nagyráska,287,48.5572597,21.9072534,543870.0,26.0,75.0,101.0,270.0,37.41
543888,Veľké Slemence - Nagyszelmenc,588,48.5017726,22.1321496,543888.0,19.0,125.0,144.0,443.0,32.51
543896,Veľké Trakany - Nagytárkány,1495,48.3886165,22.0908136,543896.0,68.0,300.0,368.0,1200.0,30.67
543900,Veľký Horeš - Nagygéres,1022,48.3869644,21.9054848,543900.0,45.0,213.0,258.0,842.0,30.64
543918,Veľký Kamenec - Nagykövesd,738,48.3615448,21.8139143,543918.0,54.0,170.0,224.0,619.0,36.19
543926,Viničky - Szőlőske,476,48.401397,21.7380376,543926.0,50.0,111.0,161.0,371.0,43.4
543934,Višňov,250,48.7457058,21.6756896,543934.0,25.0,84.0,109.0,204.0,53.43
543942,Vojany - Vaján,920,48.5687136,21.9951569,543942.0,37.0,144.0,181.0,666.0,27.18
543951,Vojčice,2139,48.680318,21.7299521,543951.0,176.0,488.0,664.0,1634.0,40.64
543969,Vojka - Véke,518,48.4533689,21.9148552,543969.0,31.0,37.0,68.0,410.0,16.59
543977,Zatín - Zétény,751,48.480272,21.8860484,543977.0,32.0,137.0,169.0,588.0,28.74
543985,Zbehňov,358,48.6887175,21.626367,543985.0,59.0,91.0,150.0,285.0,52.63
543993,Zemplín - Zemplén,353,48.4396986,21.7952436,543993.0,28.0,90.0,118.0,313.0,37.7
544001,Zemplínska Nová Ves,920,48.5556146,21.6750002,544001.0,122.0,245.0,367.0,727.0,50.48
544019,Zemplínska Teplica,1796,48.6533387,21.5670792,544019.0,211.0,408.0,619.0,1261.0,49.09
544027,Zemplínske Hradište,1128,48.5793695,21.7555805,544027.0,151.0,313.0,464.0,918.0,50.54
544035,Zemplínske Jastrabie,643,48.4984968,21.7724407,544035.0,77.0,191.0,268.0,493.0,54.36
544043,Zemplínsky Branč,504,48.5462057,21.7099513,544043.0,40.0,120.0,160.0,392.0,40.82
544051,Vranov nad Topľou,21248,48.8771433,21.6830554,544051.0,2971.0,6145.0,9116.0,16422.0,55.51
544060,Babie,230,49.0681585,21.4902437,544060.0,42.0,87.0,129.0,194.0,66.49
544078,Banské,1906,48.8224135,21.5615255,544078.0,105.0,496.0,601.0,1336.0,44.99
544086,Benkovce,557,48.9445099,21.7103629,544086.0,82.0,169.0,251.0,438.0,57.31
544094,Bystré,2745,49.0077455,21.5393001,544094.0,270.0,843.0,1113.0,2121.0,52.48
544108,Cabov,383,48.7936289,21.6238319,544108.0,47.0,179.0,226.0,300.0,75.33
544116,Čaklov,2687,48.8965011,21.6179521,544116.0,267.0,670.0,937.0,1942.0,48.25
544124,Čičava,1288,48.9273385,21.669388,544124.0,90.0,233.0,323.0,871.0,37.08
544132,Čierne nad Topľou,719,48.9849268,21.5650905,544132.0,119.0,281.0,400.0,576.0,69.44
544141,Ďapalovce,433,49.07296,21.744741,544141.0,32.0,207.0,239.0,331.0,72.21
544159,Davidov,781,48.8253036,21.6157984,544159.0,79.0,336.0,415.0,621.0,66.83
544167,Detrík,54,49.0420709,21.6256696,544167.0,8.0,19.0,27.0,47.0,57.45
544175,Dlhé Klčovo,1372,48.8135989,21.7367889,544175.0,152.0,490.0,642.0,1077.0,59.61
544183,Ďurďoš,256,49.0517045,21.5262881,544183.0,25.0,56.0,81.0,196.0,41.33
544191,Giglovce,146,49.0017889,21.7327571,544191.0,15.0,65.0,80.0,123.0,65.04
544205,Girovce,55,49.0178393,21.7575681,544205.0,9.0,34.0,43.0,52.0,82.69
544213,Hanušovce nad Topľou,3777,49.018878,21.4892091,544213.0,434.0,896.0,1330.0,2789.0,47.69
544221,Hermanovce nad Topľou,688,48.9700136,21.4919869,544221.0,140.0,232.0,372.0,574.0,64.81
544230,Hlinné,1887,48.9507068,21.5594235,544230.0,146.0,310.0,456.0,1351.0,33.75
545333,Dunajská Lužná,7622,48.0764527,17.2685638,545333.0,2774.0,1481.0,4255.0,5835.0,72.92
545350,Hontianske Trsťany,306,48.2174981,18.7993079,545350.0,76.0,106.0,182.0,269.0,67.66
545589,Cabaj-Čápor,4295,48.2404703,18.0209253,545589.0,850.0,1318.0,2168.0,3411.0,63.56
545635,Horné Lefantovce,861,48.4246833,18.1546406,545635.0,191.0,327.0,518.0,714.0,72.55
545651,Veľké Držkovce,680,48.7323682,18.160187,545651.0,136.0,261.0,397.0,535.0,74.21
545686,Melčice-Lieskové,1651,48.8598691,17.8887283,545686.0,390.0,555.0,945.0,1320.0,71.59
545741,Trenčianske Stankovce,3403,48.819706,17.9918298,545741.0,889.0,1083.0,1972.0,2717.0,72.58
545961,Turčianske Jaseno,419,49.0120753,19.0469465,545961.0,130.0,143.0,273.0,389.0,70.18
546640,Dolný Lieskov,820,49.0314258,18.4276142,546640.0,129.0,265.0,394.0,675.0,58.37
546682,Skalka nad Váhom,1166,48.9338353,18.0709703,546682.0,312.0,371.0,683.0,993.0,68.78
547522,Bitarová,808,49.2077201,18.6715066,547522.0,200.0,279.0,479.0,678.0,70.65
547557,Brezany,657,49.1890059,18.6660176,547557.0,187.0,205.0,392.0,521.0,75.24
547590,Hričovské Podhradie,354,49.2167275,18.618287,547590.0,46.0,168.0,214.0,292.0,73.29
547611,Ovčiarsko,709,49.2245164,18.6675378,547611.0,196.0,221.0,417.0,540.0,77.22
547620,Paština Závada,244,49.203592,18.626844,547620.0,56.0,93.0,149.0,209.0,71.29
555487,Igram,590,48.2749612,17.4589052,555487.0,205.0,124.0,329.0,455.0,72.31
555495,Kaplna,944,48.2925926,17.4508056,555495.0,286.0,228.0,514.0,727.0,70.7
555509,Zálesie (SC),2228,48.1653048,17.2783084,555509.0,967.0,435.0,1402.0,1816.0,77.2
555517,Bellova Ves,326,48.0918914,17.5133239,555517.0,110.0,85.0,195.0,284.0,68.66
555541,Dunajský Klátov - Dunatőkés,767,48.0292279,17.689441,555541.0,96.0,125.0,221.0,674.0,32.79
555568,Horné Mýto - Felsővámos,905,48.0161435,17.7409784,555568.0,69.0,142.0,211.0,782.0,26.98
555576,Trhová Hradská - Vásárút,2211,47.995263,17.765951,555576.0,190.0,349.0,539.0,1823.0,29.57
555606,Macov - Macháza,446,48.02346,17.4329557,555606.0,129.0,149.0,278.0,417.0,66.67
555649,Mad - Nagymad,571,47.9482902,17.6624425,555649.0,51.0,151.0,202.0,486.0,41.56
555665,Malé Dvorníky - Kisudvarnok,1182,48.0216939,17.6551582,555665.0,198.0,251.0,449.0,975.0,46.05
555673,Veľké Dvorníky - Nagyudvarnok,1374,48.0070929,17.6680694,555673.0,147.0,206.0,353.0,1100.0,32.09
555720,Povoda - Pódatejed,964,47.9683115,17.6342157,555720.0,125.0,174.0,299.0,791.0,37.8
555746,Vieska (DS) - Dunakisfalud,407,48.0026356,17.5193602,555746.0,59.0,115.0,174.0,352.0,49.43
555754,Matúškovo - Taksonyfalva,2262,48.1632709,17.7490505,555754.0,546.0,533.0,1079.0,1844.0,58.51
555789,Dolná Streda,1654,48.2572615,17.7494103,555789.0,445.0,468.0,913.0,1408.0,64.84
555819,Bodzianske Lúky - Bogyarét,191,47.8884946,17.9031588,555819.0,14.0,38.0,52.0,155.0,33.55
555827,Virt - Virt,309,47.7598071,18.3209276,555827.0,34.0,87.0,121.0,268.0,45.15
555843,Čata - Csata,1085,47.9569709,18.6498583,555843.0,85.0,246.0,331.0,857.0,38.62
555851,Malý Lapáš,1206,48.3044436,18.1721702,555851.0,442.0,353.0,795.0,1057.0,75.21
555860,Veľký Lapáš,1887,48.2885726,18.181956,555860.0,535.0,564.0,1099.0,1568.0,70.09
555878,Horná Kráľová,1866,48.245152,17.9087278,555878.0,417.0,517.0,934.0,1531.0,61.01
555886,Čechynce - Nyitracsehi,1255,48.2542798,18.1651243,555886.0,324.0,380.0,704.0,1030.0,68.35
555908,Malý Cetín,452,48.2429791,18.1796271,555908.0,112.0,163.0,275.0,401.0,68.58
555916,Červený Hrádok,419,48.300596,18.3896109,555916.0,114.0,143.0,257.0,366.0,70.22
555924,Malé Vozokany,333,48.3100577,18.4067709,555924.0,59.0,129.0,188.0,280.0,67.14
555932,Veľké Vozokany,448,48.3306827,18.4137333,555932.0,83.0,176.0,259.0,342.0,75.73
555959,Hosťová - Nyitrageszte,392,48.3345497,18.2103144,555959.0,121.0,76.0,197.0,343.0,57.43
555967,Telince,420,48.2327901,18.3690304,555967.0,63.0,80.0,143.0,309.0,46.28
555991,Svätoplukovo,1368,48.2191394,18.0428911,555991.0,206.0,529.0,735.0,1142.0,64.36
556025,Vlkas,316,48.1260852,18.2878822,556025.0,62.0,144.0,206.0,266.0,77.44
556033,Pavlová - Garampáld,213,47.9005994,18.6842633,556033.0,9.0,81.0,90.0,185.0,48.65
